Name,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Version,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
Boots's photo,White,Frame,,,False,True,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd02_Remake_3_0,3_0,6802,jCFg6gZd3kzw2SL8G,0
Boots's photo,Pop,Frame,,,False,True,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd02_Remake_4_0,4_0,6802,NXd7YEZjBiiMy5Xjb,0
Boots's photo,Colorful,Frame,,,False,True,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd02_Remake_5_0,5_0,6802,KNLpNXb5xiutWf63z,0
Boots's photo,Silver,Frame,,,False,True,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd02_Remake_6_0,6_0,6802,pPsoqP6jhooZ4HSwc,0
Boots's photo,Gold,Frame,,,False,True,1,NFS,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd02_Remake_7_0,7_0,6802,pGm5S39J52p8XBLru,0
Boris's photo,Natural wood,Frame,,,False,True,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig09_Remake_0_0,0_0,6653,PvA2qap8YZzahoRph,0
Boris's photo,Dark wood,Frame,,,False,True,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig09_Remake_1_0,1_0,6653,Xp984745LMfCKE3vG,0
Boris's photo,Pastel,Frame,,,False,True,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig09_Remake_2_0,2_0,6653,HKvQk7wTBDG9LTsfZ,0
Boris's photo,White,Frame,,,False,True,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig09_Remake_3_0,3_0,6653,EZ776dmukkHEH7Bdf,0
Boris's photo,Pop,Frame,,,False,True,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig09_Remake_4_0,4_0,6653,JsoticR7SFc7LsEb8,0
Boris's photo,Colorful,Frame,,,False,True,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig09_Remake_5_0,5_0,6653,puzWTXHypgnLfDzYa,0
Boris's photo,Silver,Frame,,,False,True,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig09_Remake_6_0,6_0,6653,9RnSCyZPfYB9QbDP3,0
Boris's photo,Gold,Frame,,,False,True,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig09_Remake_7_0,7_0,6653,udLxQQFTZ4YM22bNX,0
Boyd's photo,Natural wood,Frame,,,False,True,1,NFS,10,Red,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlGor05_Remake_0_0,0_0,6516,jcjJqbJa9wERH4nhq,0
Boyd's photo,Dark wood,Frame,,,False,True,1,NFS,10,Red,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlGor05_Remake_1_0,1_0,6516,JMPBqvKLpcbrye8wJ,0
Boyd's photo,Pastel,Frame,,,False,True,1,NFS,10,Red,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlGor05_Remake_2_0,2_0,6516,4ApL68MYYKEiaosNj,0
Boyd's photo,White,Frame,,,False,True,1,NFS,10,Red,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlGor05_Remake_3_0,3_0,6516,EjWrkzSk22T6Yk4ie,0
Boyd's photo,Pop,Frame,,,False,True,1,NFS,10,Red,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlGor05_Remake_4_0,4_0,6516,6wGXBiM5LeSAZ6kpp,0
Boyd's photo,Colorful,Frame,,,False,True,1,NFS,10,Red,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlGor05_Remake_5_0,5_0,6516,dNWmKbQZMEnwaQjsg,0
Boyd's photo,Silver,Frame,,,False,True,1,NFS,10,Red,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlGor05_Remake_6_0,6_0,6516,duGxG8J2e6GHQFc79,0
Boyd's photo,Gold,Frame,,,False,True,1,NFS,10,Red,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlGor05_Remake_7_0,7_0,6516,aLkuJkDPEpvPNdMix,0
Bree's photo,Natural wood,Frame,,,False,True,1,NFS,10,Green,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlMus03_Remake_0_0,0_0,6592,6StdfA4GAN6ArL543,0
Bree's photo,Dark wood,Frame,,,False,True,1,NFS,10,Green,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlMus03_Remake_1_0,1_0,6592,nsSPKewqqENmk28iW,0
Bree's photo,Pastel,Frame,,,False,True,1,NFS,10,Green,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlMus03_Remake_2_0,2_0,6592,Zzxz5fHYqnXErvvnb,0
Bree's photo,White,Frame,,,False,True,1,NFS,10,Green,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlMus03_Remake_3_0,3_0,6592,pTKhNPJ4X2Zh3GaAp,0
Bree's photo,Pop,Frame,,,False,True,1,NFS,10,Green,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlMus03_Remake_4_0,4_0,6592,ab632M3R45i74axo4,0
Bree's photo,Colorful,Frame,,,False,True,1,NFS,10,Green,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlMus03_Remake_5_0,5_0,6592,ZbbLptm5TG9mzEhA9,0
Bree's photo,Silver,Frame,,,False,True,1,NFS,10,Green,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlMus03_Remake_6_0,6_0,6592,tQAD9pPqFP5zho5yc,0
Bree's photo,Gold,Frame,,,False,True,1,NFS,10,Green,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlMus03_Remake_7_0,7_0,6592,QdJxsoQdhnkBqQgKn,0
Broccolo's photo,Natural wood,Frame,,,False,True,1,NFS,10,Light blue,Colorful,1x1,High Friendship,1.0.0,BromideNpcNmlMus12_Remake_0_0,0_0,6599,orxpokmrJvs9vJYKt,0
Broccolo's photo,Dark wood,Frame,,,False,True,1,NFS,10,Light blue,Colorful,1x1,High Friendship,1.0.0,BromideNpcNmlMus12_Remake_1_0,1_0,6599,tu2MyCC2fn9XKj5Ho,0
Broccolo's photo,Pastel,Frame,,,False,True,1,NFS,10,Light blue,Colorful,1x1,High Friendship,1.0.0,BromideNpcNmlMus12_Remake_2_0,2_0,6599,5FqY7GPtnByvvSphh,0
Broccolo's photo,White,Frame,,,False,True,1,NFS,10,Light blue,Colorful,1x1,High Friendship,1.0.0,BromideNpcNmlMus12_Remake_3_0,3_0,6599,R9sBo8EG53fSzQkHL,0
Broccolo's photo,Pop,Frame,,,False,True,1,NFS,10,Light blue,Colorful,1x1,High Friendship,1.0.0,BromideNpcNmlMus12_Remake_4_0,4_0,6599,pTJsHLCxauwxqmL4D,0
Broccolo's photo,Colorful,Frame,,,False,True,1,NFS,10,Light blue,Colorful,1x1,High Friendship,1.0.0,BromideNpcNmlMus12_Remake_5_0,5_0,6599,ZMskfc6CfTDsTtuS7,0
Broccolo's photo,Silver,Frame,,,False,True,1,NFS,10,Light blue,Colorful,1x1,High Friendship,1.0.0,BromideNpcNmlMus12_Remake_6_0,6_0,6599,BSxJvY6g9ndwSYSSR,0
Broccolo's photo,Gold,Frame,,,False,True,1,NFS,10,Light blue,Colorful,1x1,High Friendship,1.0.0,BromideNpcNmlMus12_Remake_7_0,7_0,6599,nAZpdnwhxCeM2dtAS,0
Broffina's photo,Natural wood,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlChn12_Remake_0_0,0_0,6793,DNtbGyxxDGujDWcx4,0
Broffina's photo,Dark wood,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlChn12_Remake_1_0,1_0,6793,WsyfPK3nGGvbkWuHG,0
Broffina's photo,Pastel,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlChn12_Remake_2_0,2_0,6793,ytLBwaBPx9yXRuDHQ,0
Broffina's photo,White,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlChn12_Remake_3_0,3_0,6793,dGEsKqnB2xutJmn6p,0
Broffina's photo,Pop,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlChn12_Remake_4_0,4_0,6793,GED9JNCqXrQBRxyZN,0
Broffina's photo,Colorful,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlChn12_Remake_5_0,5_0,6793,iXquCZ4XBfYCrfyXe,0
Broffina's photo,Silver,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlChn12_Remake_6_0,6_0,6793,fucXrpyeWobgTD5YM,0
Broffina's photo,Gold,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlChn12_Remake_7_0,7_0,6793,uzjcu4LSSvrhAqvjX,0
Bruce's photo,Natural wood,Frame,,,False,True,1,NFS,10,Gray,Orange,1x1,High Friendship,1.0.0,BromideNpcNmlDer03_Remake_0_0,0_0,6429,zFnqcPx9fjXkkGzTL,0
Bruce's photo,Dark wood,Frame,,,False,True,1,NFS,10,Gray,Orange,1x1,High Friendship,1.0.0,BromideNpcNmlDer03_Remake_1_0,1_0,6429,YGvMNzCdebtmNwEFv,0
Bruce's photo,Pastel,Frame,,,False,True,1,NFS,10,Gray,Orange,1x1,High Friendship,1.0.0,BromideNpcNmlDer03_Remake_2_0,2_0,6429,cmPCAAjFpFiRE7Jyg,0
Bruce's photo,White,Frame,,,False,True,1,NFS,10,Gray,Orange,1x1,High Friendship,1.0.0,BromideNpcNmlDer03_Remake_3_0,3_0,6429,5vbmbG3WSNPaaYXrE,0
Bruce's photo,Pop,Frame,,,False,True,1,NFS,10,Gray,Orange,1x1,High Friendship,1.0.0,BromideNpcNmlDer03_Remake_4_0,4_0,6429,m4q72h6fefZ8gSQGC,0
Bruce's photo,Colorful,Frame,,,False,True,1,NFS,10,Gray,Orange,1x1,High Friendship,1.0.0,BromideNpcNmlDer03_Remake_5_0,5_0,6429,9NRnLK4C6Ca6CG98Y,0
Bruce's photo,Silver,Frame,,,False,True,1,NFS,10,Gray,Orange,1x1,High Friendship,1.0.0,BromideNpcNmlDer03_Remake_6_0,6_0,6429,XD3kyWEyQ4yxXPZkw,0
Bruce's photo,Gold,Frame,,,False,True,1,NFS,10,Gray,Orange,1x1,High Friendship,1.0.0,BromideNpcNmlDer03_Remake_7_0,7_0,6429,p72QSqGfnQCspq99b,0
Bubbles's photo,Natural wood,Frame,,,False,True,1,NFS,10,Orange,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlHip02_Remake_0_0,0_0,6531,PKScRzhJTCXWcBNBF,0
Bubbles's photo,Dark wood,Frame,,,False,True,1,NFS,10,Orange,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlHip02_Remake_1_0,1_0,6531,hb9CMKzQNMemrdyg3,0
Bubbles's photo,Pastel,Frame,,,False,True,1,NFS,10,Orange,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlHip02_Remake_2_0,2_0,6531,L3XYFcmnHCi6ptwLu,0
Bubbles's photo,White,Frame,,,False,True,1,NFS,10,Orange,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlHip02_Remake_3_0,3_0,6531,PBGxBBehDeiKjyLv2,0
Bubbles's photo,Pop,Frame,,,False,True,1,NFS,10,Orange,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlHip02_Remake_4_0,4_0,6531,4Yzttz3Jb9aWuzoEm,0
Bubbles's photo,Colorful,Frame,,,False,True,1,NFS,10,Orange,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlHip02_Remake_5_0,5_0,6531,rbft5p9yvFNN8RywL,0
Bubbles's photo,Silver,Frame,,,False,True,1,NFS,10,Orange,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlHip02_Remake_6_0,6_0,6531,EjnpW5fowFvHaes3G,0
Bubbles's photo,Gold,Frame,,,False,True,1,NFS,10,Orange,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlHip02_Remake_7_0,7_0,6531,RPGCsKQGiHRqGt5pL,0
Buck's photo,Natural wood,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlHrs00_Remake_0_0,0_0,6539,iXQkcdHDoc4eq74aZ,0
Buck's photo,Dark wood,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlHrs00_Remake_1_0,1_0,6539,YzZpuPLQHZxsJpqhL,0
Buck's photo,Pastel,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlHrs00_Remake_2_0,2_0,6539,MswtK7TLAk26n7PCM,0
Buck's photo,White,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlHrs00_Remake_3_0,3_0,6539,fQNpCNudW2vcc7eak,0
Buck's photo,Pop,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlHrs00_Remake_4_0,4_0,6539,64g5oLDXWp9sNQqL2,0
Buck's photo,Colorful,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlHrs00_Remake_5_0,5_0,6539,gTHXvqe4m3ZGgx79v,0
Buck's photo,Silver,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlHrs00_Remake_6_0,6_0,6539,LAACQNNcyFZ76oNsF,0
Buck's photo,Gold,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlHrs00_Remake_7_0,7_0,6539,vhew2cmiC8WZdePZf,0
Bud's photo,Natural wood,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlLon00_Remake_0_0,0_0,6573,GKZcr6ZJX5X6PjmD7,0
Bud's photo,Dark wood,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlLon00_Remake_1_0,1_0,6573,FG474PR3ek2NdD6ZB,0
Bud's photo,Pastel,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlLon00_Remake_2_0,2_0,6573,j7YHQTpgRRrSeHmk9,0
Bud's photo,White,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlLon00_Remake_3_0,3_0,6573,Eb9psbrXwbY2i5nur,0
Bud's photo,Pop,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlLon00_Remake_4_0,4_0,6573,2qamcSYiN8z9tLZcv,0
Bud's photo,Colorful,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlLon00_Remake_5_0,5_0,6573,qWgZQbzK8wBRviTsw,0
Bud's photo,Silver,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlLon00_Remake_6_0,6_0,6573,TL6Y53j5v3hGYoz6o,0
Bud's photo,Gold,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlLon00_Remake_7_0,7_0,6573,AghjDwbQoJmekKuDY,0
Bunnie's photo,Natural wood,Frame,,,False,True,1,NFS,10,Red,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlRbt00_Remake_0_0,0_0,6662,2xAznvHfTFgN2MbvQ,0
Bunnie's photo,Dark wood,Frame,,,False,True,1,NFS,10,Red,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlRbt00_Remake_1_0,1_0,6662,AMbKc9nhtgt3G56JK,0
Bunnie's photo,Pastel,Frame,,,False,True,1,NFS,10,Red,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlRbt00_Remake_2_0,2_0,6662,92XFdd2KNyZSGCSF9,0
Bunnie's photo,White,Frame,,,False,True,1,NFS,10,Red,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlRbt00_Remake_3_0,3_0,6662,SKJ3csLPRodtPx6QR,0
Bunnie's photo,Pop,Frame,,,False,True,1,NFS,10,Red,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlRbt00_Remake_4_0,4_0,6662,5P6fjC5rjgiPtdZcm,0
Bunnie's photo,Colorful,Frame,,,False,True,1,NFS,10,Red,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlRbt00_Remake_5_0,5_0,6662,x8YXXWRtvKeNcqsND,0
Bunnie's photo,Silver,Frame,,,False,True,1,NFS,10,Red,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlRbt00_Remake_6_0,6_0,6662,FRvax92R7DRzKXSdx,0
Bunnie's photo,Gold,Frame,,,False,True,1,NFS,10,Red,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlRbt00_Remake_7_0,7_0,6662,pMPamBBc25EqkdodR,0
Butch's photo,Natural wood,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog01_Remake_0_0,0_0,6437,YXg8P9MWMzoexMKnB,0
Butch's photo,Dark wood,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog01_Remake_1_0,1_0,6437,XeudqH8ovMDKYDCnE,0
Butch's photo,Pastel,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog01_Remake_2_0,2_0,6437,nBSmzbJdpEZwLM77b,0
Butch's photo,White,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog01_Remake_3_0,3_0,6437,CkeW8D3eq8RiRQLTW,0
Butch's photo,Pop,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog01_Remake_4_0,4_0,6437,4aqxiduvMjxAjooHj,0
Butch's photo,Colorful,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog01_Remake_5_0,5_0,6437,xbLTQiwqwcnTpDcju,0
Butch's photo,Silver,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog01_Remake_6_0,6_0,6437,d9iE87fitRwPkv8wm,0
Butch's photo,Gold,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog01_Remake_7_0,7_0,6437,Eqq8TTELFW3yKmTmK,0
Buzz's photo,Natural wood,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlPbr03_Remake_0_0,0_0,6623,HkgCAPz5mZhZJusSe,0
Buzz's photo,Dark wood,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlPbr03_Remake_1_0,1_0,6623,8NptxoPDYHeFDjguT,0
Buzz's photo,Pastel,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlPbr03_Remake_2_0,2_0,6623,hrAJZY5WTaFpCYM4e,0
Buzz's photo,White,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlPbr03_Remake_3_0,3_0,6623,keFy72eTdzjCWEJxq,0
Buzz's photo,Pop,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlPbr03_Remake_4_0,4_0,6623,5mBccKkyxLQZJeYCJ,0
Buzz's photo,Colorful,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlPbr03_Remake_5_0,5_0,6623,cGuobqXEDvDEGkv6n,0
Buzz's photo,Silver,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlPbr03_Remake_6_0,6_0,6623,hPGppAQLGx7vx7Zg5,0
Buzz's photo,Gold,Frame,,,False,True,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlPbr03_Remake_7_0,7_0,6623,Rr4fCtLuAvdNAKFM3,0
Cally's photo,Natural wood,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlSqu11_Remake_0_0,0_0,6716,jmk9thhYqHXyiCET9,0
Cally's photo,Dark wood,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlSqu11_Remake_1_0,1_0,6716,zrsknELd5bekrWpat,0
Cally's photo,Pastel,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlSqu11_Remake_2_0,2_0,6716,g6YbLRhdCSsHpithZ,0
Cally's photo,White,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlSqu11_Remake_3_0,3_0,6716,4e6QCyw7A9ifSBXaQ,0
Cally's photo,Pop,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlSqu11_Remake_4_0,4_0,6716,CqyKAD83iJXE3H9jS,0
Cally's photo,Colorful,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlSqu11_Remake_5_0,5_0,6716,Gt5x8Htsww4Hg6dxo,0
Cally's photo,Silver,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlSqu11_Remake_6_0,6_0,6716,eTb9Mq9wAEuNzNe4P,0
Cally's photo,Gold,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlSqu11_Remake_7_0,7_0,6716,FDfXT9riuZSA8u3Sw,0
Camofrog's photo,Natural wood,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlFlg03_Remake_0_0,0_0,6487,k6viw9upbxHpMssHK,0
Camofrog's photo,Dark wood,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlFlg03_Remake_1_0,1_0,6487,oCXKaKxPXKxRvCLJj,0
Camofrog's photo,Pastel,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlFlg03_Remake_2_0,2_0,6487,T6dz5T2cKR2KknZnM,0
Camofrog's photo,White,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlFlg03_Remake_3_0,3_0,6487,2AGtBrzukvXPFLoK6,0
Camofrog's photo,Pop,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlFlg03_Remake_4_0,4_0,6487,3waWJLN5LBvp9KDyz,0
Camofrog's photo,Colorful,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlFlg03_Remake_5_0,5_0,6487,jFNCPrictbZmYLPgG,0
Camofrog's photo,Silver,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlFlg03_Remake_6_0,6_0,6487,F48h357xyaGmFCJWn,0
Camofrog's photo,Gold,Frame,,,False,True,1,NFS,10,Green,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlFlg03_Remake_7_0,7_0,6487,b6WccPvkbaJcuf4me,0
Canberra's photo,Natural wood,Frame,,,False,True,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal08_Remake_0_0,0_0,6561,jSTvWFBPGMb7yhuPR,0
Canberra's photo,Dark wood,Frame,,,False,True,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal08_Remake_1_0,1_0,6561,sR6CSzshq6G79WTbv,0
Canberra's photo,Pastel,Frame,,,False,True,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal08_Remake_2_0,2_0,6561,vSuXuTXuwZpp92p6w,0
Canberra's photo,White,Frame,,,False,True,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal08_Remake_3_0,3_0,6561,dT2EDoYr7nHwoSjFy,0
Canberra's photo,Pop,Frame,,,False,True,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal08_Remake_4_0,4_0,6561,iyNTjhmurtZ2tSKwf,0
Canberra's photo,Colorful,Frame,,,False,True,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal08_Remake_5_0,5_0,6561,Xx4fM7mZy3kzggL8P,0
Canberra's photo,Silver,Frame,,,False,True,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal08_Remake_6_0,6_0,6561,EXZ5NuQXWdp6n5ykS,0
Canberra's photo,Gold,Frame,,,False,True,1,NFS,10,Orange,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal08_Remake_7_0,7_0,6561,uNmxmbGdbYojnFAqF,0
Candi's photo,Natural wood,Frame,,,False,True,1,NFS,10,Pink,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlMus08_Remake_0_0,0_0,6596,CctQ5wRib5v8YHkyi,0
Candi's photo,Dark wood,Frame,,,False,True,1,NFS,10,Pink,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlMus08_Remake_1_0,1_0,6596,KtTmhTe8eCamWmEr6,0
Candi's photo,Pastel,Frame,,,False,True,1,NFS,10,Pink,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlMus08_Remake_2_0,2_0,6596,vrPLrZ4YArLxLoTWW,0
Candi's photo,White,Frame,,,False,True,1,NFS,10,Pink,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlMus08_Remake_3_0,3_0,6596,QhfNybcXaW75RLicX,0
Candi's photo,Pop,Frame,,,False,True,1,NFS,10,Pink,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlMus08_Remake_4_0,4_0,6596,SzimRbQuBHjnxNh8Y,0
Candi's photo,Colorful,Frame,,,False,True,1,NFS,10,Pink,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlMus08_Remake_5_0,5_0,6596,cuqu7ySkRvrdtKkna,0
Candi's photo,Silver,Frame,,,False,True,1,NFS,10,Pink,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlMus08_Remake_6_0,6_0,6596,T5WCfPpMgWBq9uJFz,0
Candi's photo,Gold,Frame,,,False,True,1,NFS,10,Pink,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlMus08_Remake_7_0,7_0,6596,GmPWfNJJpE2iwSMs3,0
Carmen's photo,Natural wood,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlRbt16_Remake_0_0,0_0,6679,HZLPmrnY9u9rNKP46,0
Carmen's photo,Dark wood,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlRbt16_Remake_1_0,1_0,6679,Taubzxo9HzYeCmDdZ,0
Carmen's photo,Pastel,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlRbt16_Remake_2_0,2_0,6679,cEFHiSLdfyD95hY42,0
