Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
moth model,,,,,False,False,False,,,390,Beige,Beige,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectGaToy,,7056,RBhFGHXFPAiLNre3w,False
mug,White,,Plain,Design,False,False,True,1,460,115,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_0,0_0,1870,8bfS85cNmeRSF8wit,True
mug,White,,Square logo,Design,False,False,True,1,460,115,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_1,0_1,1870,G4ASEBS8APMFSN8PQ,True
mug,White,,Round logo,Design,False,False,True,1,460,115,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_2,0_2,1870,dZXZpXDKp6Cutj3RG,True
mug,White,,Fish,Design,False,False,True,1,460,115,White,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_3,0_3,1870,zPc4YPSq5wPcy3uuF,True
mug,White,,Carrot,Design,False,False,True,1,460,115,White,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_4,0_4,1870,qWMRvAr9fhFAW9H9S,True
mug,White,,Cheese,Design,False,False,True,1,460,115,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_5,0_5,1870,XPADQMdWmm8Bqm32D,True
mug,Yellow,,Plain,Design,False,False,True,1,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_0,1_0,1870,bQFBAwbcD95iqRziH,True
mug,Yellow,,Square logo,Design,False,False,True,1,460,115,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_1,1_1,1870,6uX4vYM7xWGA5WeGF,True
mug,Yellow,,Round logo,Design,False,False,True,1,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_2,1_2,1870,rPyoZwAqdYns8fm4T,True
mug,Yellow,,Fish,Design,False,False,True,1,460,115,Yellow,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_3,1_3,1870,ySdXasbwSjQeEt6RH,True
mug,Yellow,,Carrot,Design,False,False,True,1,460,115,Yellow,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_4,1_4,1870,EtRnjPPnnub5T5sk7,True
mug,Yellow,,Cheese,Design,False,False,True,1,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_5,1_5,1870,qEzeNf9PaiLH5XZad,True
mug,Red,,Plain,Design,False,False,True,1,460,115,Red,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_0,2_0,1870,7BmG3ML42AiAv5QGy,True
mug,Red,,Square logo,Design,False,False,True,1,460,115,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_1,2_1,1870,NNCPmrWPsg2FoBQDA,True
mug,Red,,Round logo,Design,False,False,True,1,460,115,Red,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_2,2_2,1870,c5rhXwKN6GCP6d8vo,True
mug,Red,,Fish,Design,False,False,True,1,460,115,Red,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_3,2_3,1870,CTk87GoxCfQrRGhpf,True
mug,Red,,Carrot,Design,False,False,True,1,460,115,Red,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_4,2_4,1870,kXPm644McZumSwTLT,True
mug,Red,,Cheese,Design,False,False,True,1,460,115,Red,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_5,2_5,1870,ajeNwPsnPavW5qpgy,True
mug,Blue,,Plain,Design,False,False,True,1,460,115,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_3_0,3_0,1870,eZ86wYcwNnnD8bSce,True
mug,Blue,,Square logo,Design,False,False,True,1,460,115,Blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_3_1,3_1,1870,D26b8jW4mk45LiZzZ,True
mug,Blue,,Round logo,Design,False,False,True,1,460,115,Blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_3_2,3_2,1870,LNA2f9hnHfcXyw2rr,True
mug,Blue,,Fish,Design,False,False,True,1,460,115,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_3_3,3_3,1870,s87bjbocmwm2WqLqp,True
mug,Blue,,Carrot,Design,False,False,True,1,460,115,Blue,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_3_4,3_4,1870,7hWCMhX3Gjg2q8jDM,True
mug,Blue,,Cheese,Design,False,False,True,1,460,115,Blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_3_5,3_5,1870,ASfNFsMB6yd7XFHTZ,True
mug,Green,,Plain,Design,False,False,True,1,460,115,Green,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_4_0,4_0,1870,KyZHd8M8GjEmQ8hzL,True
mug,Green,,Square logo,Design,False,False,True,1,460,115,Green,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_4_1,4_1,1870,JmsAiMuCv2Xyyd2Jc,True
mug,Green,,Round logo,Design,False,False,True,1,460,115,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_4_2,4_2,1870,nERq4nq3958FrcNwG,True
mug,Green,,Fish,Design,False,False,True,1,460,115,Green,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_4_3,4_3,1870,YEq4rqRepdyi2cSe9,True
mug,Green,,Carrot,Design,False,False,True,1,460,115,Green,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_4_4,4_4,1870,GCWGN5yKnWZ5ydMvr,True
mug,Green,,Cheese,Design,False,False,True,1,460,115,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_4_5,4_5,1870,ChodzE42GEjZTPRKy,True
mug,Pink,,Plain,Design,False,False,True,1,460,115,Pink,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_5_0,5_0,1870,3HbZxThCfL37xr56K,True
mug,Pink,,Square logo,Design,False,False,True,1,460,115,Pink,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_5_1,5_1,1870,2LmLdbiL7TZuz2RGG,True
mug,Pink,,Round logo,Design,False,False,True,1,460,115,Pink,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_5_2,5_2,1870,9PxCCMcAfTjoCTbsi,True
mug,Pink,,Fish,Design,False,False,True,1,460,115,Pink,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_5_3,5_3,1870,4gcq4bGaBWMF67RAo,True
mug,Pink,,Carrot,Design,False,False,True,1,460,115,Pink,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_5_4,5_4,1870,oydDFcmSq22FzAQSD,True
mug,Pink,,Cheese,Design,False,False,True,1,460,115,Pink,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_5_5,5_5,1870,NAQu7agDr6qoEZAxt,True
mug,Turquoise,,Plain,Design,False,False,True,1,460,115,Light blue,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_6_0,6_0,1870,YxRbkNNsgkSTpfn6e,True
mug,Turquoise,,Square logo,Design,False,False,True,1,460,115,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_6_1,6_1,1870,sLhJcofkhJyqKTPhf,True
mug,Turquoise,,Round logo,Design,False,False,True,1,460,115,Light blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_6_2,6_2,1870,Qao3iabvsJtBETCLR,True
mug,Turquoise,,Fish,Design,False,False,True,1,460,115,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_6_3,6_3,1870,iDQhK4bRtj38C8qp3,True
mug,Turquoise,,Carrot,Design,False,False,True,1,460,115,Light blue,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_6_4,6_4,1870,ytznNFJvBYLytLRrA,True
mug,Turquoise,,Cheese,Design,False,False,True,1,460,115,Light blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_6_5,6_5,1870,yfQyAR3sdZweYPJ7h,True
mug,Black,,Plain,Design,False,False,True,1,460,115,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_7_0,7_0,1870,2vyRBHtG5tGFyNvQ3,True
mug,Black,,Square logo,Design,False,False,True,1,460,115,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_7_1,7_1,1870,3p5zhgxEqJt8CZywN,True
mug,Black,,Round logo,Design,False,False,True,1,460,115,Black,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_7_2,7_2,1870,vhLBpggKkpZ6eXvoL,True
mug,Black,,Fish,Design,False,False,True,1,460,115,Black,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_7_3,7_3,1870,bFdzjebrDc6szwfKR,True
mug,Black,,Carrot,Design,False,False,True,1,460,115,Black,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_7_4,7_4,1870,mbLEYt69HbDfiZkLJ,True
mug,Black,,Cheese,Design,False,False,True,1,460,115,Black,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_7_5,7_5,1870,SMQvugBgThwvTXusP,True
nail-art set,Pink,,,,False,False,False,,1000,250,Pink,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,fancy,None,None,True,Beauty,False,Does not play music,No lighting,FtrNailartset_Remake_0_0,0_0,4076,ddEGBShTbijH7YPFB,True
nail-art set,Black,,,,False,False,False,,1000,250,Black,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,fancy,None,None,True,Beauty,False,Does not play music,No lighting,FtrNailartset_Remake_1_0,1_0,4076,d4gSZKqGtMekTfrWx,True
Napoleonfish model,,,,,False,False,False,,,30000,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishNaporeonfishToy,,6989,qXv6iHpv5NpATiq5Z,False
neon tetra model,,,,,False,False,False,,,1500,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishNeontetoraToy,,6990,GsPionD6NiPDrb9Jk,False
Newton's cradle,,,,,False,False,False,,1300,325,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,facility,None,None,True,Facility Decor,False,Does not play music,No lighting,FtrCradleNewton,,8464,eWQCanbyvYGrx5rgc,True
nibble fish model,,,,,False,False,False,,,4500,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishDokutaafishToy,,6945,5tyrTQxqHnHLBXJjg,False
Nintendo Switch,Neon blue & neon red,,,,False,True,False,7,29980,7495,,,1x1,Nintendo; Nook Shopping,,1.1.0,child's room,living room,None,None,True,Game Console,False,Does not play music,Emission,FtrSwitch_Remake_0_0,0_0,12543,xbMhYY5KQyfGZf6cQ,True
Nintendo Switch,Gray,,,,False,True,False,7,29980,7495,,,1x1,Nintendo; Nook Shopping,,1.1.0,child's room,living room,None,None,True,Game Console,False,Does not play music,Emission,FtrSwitch_Remake_1_0,1_0,12543,M33kt7uPWPimowCGw,True
nova light,Yellow,Color,,,True,True,False,4,,2500,Yellow,Yellow,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Lamp,False,Does not play music,Fluorescent,FtrStarLamp_Remake_0_0,0_0,6826,y3jgYesBLv7dtbyA6,False
nova light,Green,Color,,,True,True,False,4,,2500,Green,Green,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Lamp,False,Does not play music,Fluorescent,FtrStarLamp_Remake_1_0,1_0,6826,ubu6awiN2j7HiWbFd,False
nova light,Blue,Color,,,True,True,False,4,,2500,Light blue,Light blue,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Lamp,False,Does not play music,Fluorescent,FtrStarLamp_Remake_2_0,2_0,6826,uQdFJkDmHNXaYwBAX,False
nova light,Purple,Color,,,True,True,False,4,,2500,Purple,Purple,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Lamp,False,Does not play music,Fluorescent,FtrStarLamp_Remake_3_0,3_0,6826,QqvJsePsG2ukCuRHP,False
nova light,Pink,Color,,,True,True,False,4,,2500,Pink,Pink,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Lamp,False,Does not play music,Fluorescent,FtrStarLamp_Remake_4_0,4_0,6826,3FJQn44vZYycyYyRC,False
nova light,Orange,Color,,,True,True,False,4,,2500,Orange,Orange,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Lamp,False,Does not play music,Fluorescent,FtrStarLamp_Remake_5_0,5_0,6826,TuYtihoa5k5H8qJ5X,False
nova light,White,Color,,,True,True,False,4,,2500,White,White,1x1,Crafting,,1.0.0,space,fancy,stars,None,True,Lamp,False,Does not play music,Fluorescent,FtrStarLamp_Remake_6_0,6_0,6826,eZiPscDcPSmbFGMSi,False
nutcracker,Red,Variation,,,False,True,False,2,,1200,Red,Gray,1x1,Gulliver,,1.0.0,folk art,None,None,None,True,Folk Craft Decor,False,Does not play music,No lighting,FtrNutcracker_Remake_0_0,0_0,7284,Mt3qv52Bsj77qPbRb,False
nutcracker,Blue,Variation,,,False,True,False,2,,1200,Blue,Green,1x1,Gulliver,,1.0.0,folk art,None,None,None,True,Folk Craft Decor,False,Does not play music,No lighting,FtrNutcracker_Remake_1_0,1_0,7284,SWP9XHxp5PKzSFL5W,False
oarfish model,,,,,False,False,False,,,27000,Red,Blue,2x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishRyuuguunotukaiToy,,7011,jsoFDQb8MhTgHFs4C,False
oil lamp,,,,,False,False,False,,400,100,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,facility,None,None,True,Lamp,False,Does not play music,Candle,FtrSpiritlamp,,3654,3AB3qfE7suZYPr75P,True
old-fashioned alarm clock,Light blue,,,,False,False,False,,1200,300,Light blue,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Clock,False,Does not play music,No lighting,FtrClockBell_Remake_0_0,0_0,4111,RLHo4koYuGhHo4gTg,True
old-fashioned alarm clock,Red,,,,False,False,False,,1200,300,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Clock,False,Does not play music,No lighting,FtrClockBell_Remake_1_0,1_0,4111,CsS3jhpPKR3Qb8ZnY,True
old-fashioned alarm clock,Yellow,,,,False,False,False,,1200,300,Yellow,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Clock,False,Does not play music,No lighting,FtrClockBell_Remake_2_0,2_0,4111,mhavN9irB2DrzeCxK,True
old-fashioned alarm clock,White,,,,False,False,False,,1200,300,Beige,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Clock,False,Does not play music,No lighting,FtrClockBell_Remake_3_0,3_0,4111,QFmQvSrBcTeCN68g9,True
old-fashioned alarm clock,Black,,,,False,False,False,,1200,300,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Clock,False,Does not play music,No lighting,FtrClockBell_Remake_4_0,4_0,4111,8TndmRWTstNaagQvS,True
old-fashioned alarm clock,Copper,,,,False,False,False,,1200,300,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Clock,False,Does not play music,No lighting,FtrClockBell_Remake_5_0,5_0,4111,4YPfvy5t4HFc5YRxD,True
old-fashioned alarm clock,Silver,,,,False,False,False,,1200,300,Gray,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Clock,False,Does not play music,No lighting,FtrClockBell_Remake_6_0,6_0,4111,kGbz4Q6yWeNBGEkwm,True
old-fashioned alarm clock,Gold,,,,False,False,False,,1200,300,Yellow,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,child's room,None,None,True,Clock,False,Does not play music,No lighting,FtrClockBell_Remake_7_0,7_0,4111,MCW3kK42ma57CzwL6,True
old-fashioned washtub,,,,,True,False,False,,,360,Brown,Beige,1x1,Crafting,,1.0.0,bathroom,None,None,None,False,Bathroom Things,True,Does not play music,No lighting,FtrWashtub,,4393,YCax6gZKPJ7RFwfWH,False
olive flounder model,,,,,False,False,False,,,2400,Beige,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishHirameToy,,6957,A83HDd8HNsAZhAWNc,False
orchid mantis model,,,,,False,False,False,,,7200,White,Pink,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectHanakamakiriToy,,7061,SehroeWLThsXHvyrW,False
painting set,Yellow,,Blank,Drawing paper,False,False,True,1,510,127,Yellow,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_0_0,0_0,3965,bRc7G9cizcrpBRW72,True
painting set,Yellow,,Smile,Drawing paper,False,False,True,1,510,127,Yellow,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_0_1,0_1,3965,AEpTyLsv7KtDSm6M5,True
painting set,Yellow,,Bug,Drawing paper,False,False,True,1,510,127,Yellow,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_0_2,0_2,3965,wnwpsxazFk4ePTLqH,True
painting set,Yellow,,Still life,Drawing paper,False,False,True,1,510,127,Yellow,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_0_3,0_3,3965,uGau2C8GCpD8GBMxr,True
painting set,Pink,,Blank,Drawing paper,False,False,True,1,510,127,Pink,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_1_0,1_0,3965,4QMHP9yaykYKruR8s,True
painting set,Pink,,Smile,Drawing paper,False,False,True,1,510,127,Pink,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_1_1,1_1,3965,89j4c9C2gn2CYLp9G,True
painting set,Pink,,Bug,Drawing paper,False,False,True,1,510,127,Pink,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_1_2,1_2,3965,3YjBfyAgvCk4Pzq6C,True
painting set,Pink,,Still life,Drawing paper,False,False,True,1,510,127,Pink,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_1_3,1_3,3965,HvqEqknSh6waBxBW7,True
painting set,Light blue,,Blank,Drawing paper,False,False,True,1,510,127,Light blue,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_2_0,2_0,3965,zRef2x5cRheJd5dbC,True
painting set,Light blue,,Smile,Drawing paper,False,False,True,1,510,127,Light blue,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_2_1,2_1,3965,76qakcpnXbc6Rs9Lb,True
painting set,Light blue,,Bug,Drawing paper,False,False,True,1,510,127,Light blue,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_2_2,2_2,3965,JBJA5dBD5hKxdGC7d,True
painting set,Light blue,,Still life,Drawing paper,False,False,True,1,510,127,Light blue,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_2_3,2_3,3965,FLaRaWtxmMysfponL,True
painting set,White,,Blank,Drawing paper,False,False,True,1,510,127,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_3_0,3_0,3965,Ty26pP43jxevEobt4,True
painting set,White,,Smile,Drawing paper,False,False,True,1,510,127,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_3_1,3_1,3965,zYxqvquZfrYg7L9FH,True
painting set,White,,Bug,Drawing paper,False,False,True,1,510,127,White,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_3_2,3_2,3965,W4xzM4JkNJ5jLKshz,True
painting set,White,,Still life,Drawing paper,False,False,True,1,510,127,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrPaintset_Remake_3_3,3_3,3965,pF2yYvz4taRvGviJ9,True
pale chub model,,,,,False,False,False,,,600,Blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishOikawaToy,,7000,NExN6PB6BWHvzvoYP,False
