Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
chain pants,Blue,False,1300,325,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; theatrical,False,BottomsTexPantsNormalChain1,9242,RQazrWjLj5YkG9XEq,1
chain pants,White,False,1300,325,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; theatrical,False,BottomsTexPantsNormalChain2,9243,aN2dkxJ7b7nCP8XaX,1
chain pants,Black,False,1300,325,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; theatrical,False,BottomsTexPantsNormalChain3,9244,H595qDsKwRawC5sz2,1
chino pants,Beige,False,700,175,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,False,BottomsTexPantsNormalChino0,3308,4bM6obTFKJ3B2PGEL,1
chino pants,Brown,False,700,175,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; work,False,BottomsTexPantsNormalChino1,4175,uf6Lr8ddF7urXKan3,1
chino pants,Navy blue,False,700,175,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,False,BottomsTexPantsNormalChino2,4176,7NcEMTxER9ww3sA5B,1
chino pants,Avocado,False,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,False,BottomsTexPantsNormalChino3,4177,S6pSqRksTsdzBi2Yk,1
chino pants,Gray,False,700,175,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,False,BottomsTexPantsNormalChino4,4178,D6KCYWuZqY88CAATu,1
chino pants,Red,False,700,175,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,False,BottomsTexPantsNormalChino5,9013,pgrmQRsgR2qgxwJ8t,1
chino pants,Blue,False,700,175,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,False,BottomsTexPantsNormalChino6,9014,afD5PHF2cBvnKi8ES,1
chino pants,Yellow,False,700,175,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; work,False,BottomsTexPantsNormalChino7,9015,TwhDtvuDCotbDtKKh,1
colorful skirt,Red,False,1100,275,Red,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,comfy; vacation,False,BottomsTexSkirtLongEnaguas0,5665,dkj7vqFes2bnYp9hW,1
colorful skirt,Blue,False,1100,275,Blue,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,comfy; vacation,False,BottomsTexSkirtLongEnaguas1,8743,84sm6aSEFS2uH3H5B,1
colorful skirt,Pink,False,1100,275,Pink,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,comfy; vacation,False,BottomsTexSkirtLongEnaguas2,8744,pn9yS5D9FtupYJ6WR,1
colorful skirt,Green,False,1100,275,Green,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,comfy; vacation,False,BottomsTexSkirtLongEnaguas3,8745,Ly94vKvqsqm4xJ2Zt,1
colorful skirt,Orange,False,1100,275,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,comfy; vacation,False,BottomsTexSkirtLongEnaguas4,8746,ZQGSEG9RP9sqfa7ia,1
comedian's pants,Orange,False,2100,525,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical,False,BottomsTexPantsNormalComedian0,5736,2AgN6yfDb4J7vkrLw,1
comedian's pants,Blue,False,2100,525,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical,False,BottomsTexPantsNormalComedian1,11372,ZMNbGsd6ohsAeMdWP,1
comedian's pants,Red,False,2100,525,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical,False,BottomsTexPantsNormalComedian2,11373,dfbDHy7bcSL65F5iS,1
comedian's pants,Yellow,False,2100,525,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical,False,BottomsTexPantsNormalComedian3,11374,cFJbT39oyaosBJgZW,1
comedian's pants,Green,False,2100,525,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical,False,BottomsTexPantsNormalComedian4,11375,xxqufwfX3RAtXGEwG,1
comedian's pants,Purple,False,2100,525,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical,False,BottomsTexPantsNormalComedian5,11376,ebEXKa53MZCSMJk6M,1
comedian's pants,Aquamarine,False,2100,525,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical,False,BottomsTexPantsNormalComedian6,11377,ujrZCxQMHg5xpQDmg,1
comedian's pants,White,False,2100,525,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,party; theatrical,False,BottomsTexPantsNormalComedian7,11378,6KpRqiQ7reR2rRuJt,1
comic shorts,Black,False,1140,285,Colorful,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,comfy; vacation,False,BottomsTexPantsHalfComic0,5411,TFDJr788MeaHhmaw4,1
corduroy pants,Camel,False,1040,260,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsWideCorduroy0,4602,eYgbZsTTRhZiKqeJL,1
corduroy pants,Brown,False,1040,260,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday,False,BottomsTexPantsWideCorduroy1,9725,4NBNcdENnPc6CQ9Tg,1
corduroy pants,Pink,False,1040,260,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday,False,BottomsTexPantsWideCorduroy2,9726,C7Z2sj3c25KN5NbXX,1
corduroy pants,Green,False,1040,260,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday,False,BottomsTexPantsWideCorduroy3,9727,bpSpcGFuw6ev9G4DM,1
corduroy pants,Light gray,False,1040,260,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsWideCorduroy4,9728,sivNDyug23pyzX5vX,1
corduroy pants,Black,False,1040,260,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsWideCorduroy5,9729,jghFRrscG3LNw3Zjs,1
corduroy skirt,Brown,False,1040,260,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtBoxCorduroy0,4296,hkh2BatWWHbp4Takj,1
corduroy skirt,Camel,False,1040,260,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtBoxCorduroy1,11145,j87g2ybZPiMSuFM3c,1
corduroy skirt,Pink,False,1040,260,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtBoxCorduroy2,11146,SEAWj7xusERnyPfX2,1
corduroy skirt,Green,False,1040,260,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtBoxCorduroy3,11147,rsn5a7ewFoKZwqGBM,1
corduroy skirt,Light gray,False,1040,260,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtBoxCorduroy4,11148,s2NQ2ErkM9ww5n2yR,1
corduroy skirt,Black,False,1040,260,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexSkirtBoxCorduroy5,11149,gQpa9CCG6BtGZ3p8Y,1
corte skirt,Blue,False,880,220,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,comfy; vacation,False,BottomsTexSkirtLongCorte0,5781,QztEA2BHy6k26G47J,1
corte skirt,Magenta,False,880,220,Pink,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,comfy; vacation,False,BottomsTexSkirtLongCorte1,8747,BT4nLGNxHn76pGAGS,1
corte skirt,Green,False,880,220,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,comfy; vacation,False,BottomsTexSkirtLongCorte2,8748,XvWSD3qqc2S4ngTbn,1
cropped pants,Black,False,920,230,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,False,BottomsTexPantsNormalCropped0,4408,AMgJhWiZ3cwDzCE4L,1
cropped pants,White,False,920,230,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,False,BottomsTexPantsNormalCropped1,9707,3kxw3nFpQHeNdweep,1
cropped pants,Pink,False,920,230,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,False,BottomsTexPantsNormalCropped2,9708,DXthceTZC45rJ3zSL,1
cropped pants,Light blue,False,920,230,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,False,BottomsTexPantsNormalCropped3,9709,mAxKFpZasiLL3zbvp,1
cropped pants,Beige,False,920,230,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,False,BottomsTexPantsNormalCropped4,9710,zKAAToR2hxStXvw9a,1
cropped pants,Orange,False,920,230,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,False,BottomsTexPantsNormalCropped5,9711,fWnwgErZPiu6iCNEF,1
cropped pants,Blue,False,920,230,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal; work,False,BottomsTexPantsNormalCropped6,9712,2PdktqSeZMosQpqPG,1
cropped pants,Yellow,False,920,230,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal; work,False,BottomsTexPantsNormalCropped7,9713,2CgLvY2RgEmj7tKBT,1
cuffed pants,Brown,False,1100,275,Brown,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsWideSusomise0,3353,3LaTyaJxffCQu8SAt,1
cuffed pants,Purple,False,1100,275,Purple,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsWideSusomise1,9263,FJhjZmdbL3vDw48fH,1
cuffed pants,Green,False,1100,275,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsWideSusomise2,9264,qL7Y8MZrKWirDf6ZZ,1
cuffed pants,Gray,False,1100,275,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsWideSusomise3,9265,am6sZqRcWeCFrFMXR,1
culottes,Light blue,False,700,175,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; comfy; vacation,False,BottomsTexPantsHotCulotte0,4444,RgAErh45t95DZ8Nn4,1
culottes,White,False,700,175,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; comfy; vacation,False,BottomsTexPantsHotCulotte1,6842,x9PFQGeAAT5iNmgjj,1
culottes,Pink,False,700,175,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cute,everyday; comfy; vacation,False,BottomsTexPantsHotCulotte2,8864,GEG3RYzADsSxdt38c,1
culottes,Green,False,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; comfy; vacation,False,BottomsTexPantsHotCulotte3,8865,SQWJ8DzsM6ry2kTeg,1
cut-pleather skirt,Brown,False,1100,275,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongCutleather0,5810,8r7m68QdwqXr8epLs,1
cut-pleather skirt,Pink,False,1100,275,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongCutleather1,10212,4yn6GrC7rawbQjqfK,1
cut-pleather skirt,Navy blue,False,1100,275,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongCutleather2,10213,o9gdhykGrGLeE45fn,1
cut-pleather skirt,White,False,1100,275,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; formal,False,BottomsTexSkirtLongCutleather3,10214,fAuc7GZHMFQTx4CFc,1
cycling shorts,Blue & red,False,700,175,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,False,BottomsTexPantsNormalCycle0,4514,ef7kY3mvZ7Xk5jPWa,1
cycling shorts,Black & blue,False,700,175,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,False,BottomsTexPantsNormalCycle1,11300,9vh2QAKuomxh5Kbta,1
cycling shorts,Black & red,False,700,175,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,False,BottomsTexPantsNormalCycle2,11301,52MTmeEAG46xvAb9s,1
cycling shorts,Black & yellow,False,700,175,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,False,BottomsTexPantsNormalCycle3,11302,MFtRt3sF9Z7dEr7aN,1
cycling shorts,Red & green,False,700,175,Black,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,False,BottomsTexPantsNormalCycle4,11303,bguvHHqsen4aQwRny,1
cycling shorts,Orange & red,False,700,175,Black,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,False,BottomsTexPantsNormalCycle5,11304,FoKGJ4QjcBpwydgyG,1
cycling shorts,Green & purple,False,700,175,Black,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,False,BottomsTexPantsNormalCycle6,11305,vrogRCEDBGCmNmfdc,1
cycling shorts,Purple & pink,False,700,175,Black,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,False,BottomsTexPantsNormalCycle7,11306,oYfNtrQiHbFMhT92j,1
dance warm-up pants,Black,False,1560,390,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,sporty; theatrical,False,BottomsTexPantsWideCool0,5341,ZTZwYwqz2n9qW53Mi,1
dance warm-up pants,White,False,1560,390,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty; theatrical,False,BottomsTexPantsWideCool1,11395,2QxKM3mAxYXq5qskp,1
dance warm-up pants,Purple,False,1560,390,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty; theatrical,False,BottomsTexPantsWideCool2,11396,q55f5tgKiTLQvpmJf,1
dance warm-up pants,Red,False,1560,390,Red,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,sporty; theatrical,False,BottomsTexPantsWideCool3,11397,fiwEXBH5Y8oqgaDJ5,1
denim cutoffs,Blue,False,1120,280,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexPantsHotDenim0,4274,Kv8PYshxcyKKdmyhX,1
denim cutoffs,Light blue,False,1120,280,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexPantsHotDenim1,11437,ym3PWLnmFQcWyJ4d4,1
denim cutoffs,Navy blue,False,1120,280,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexPantsHotDenim2,11438,ypCqhyLDBAuqh4fbt,1
denim cutoffs,White,False,1120,280,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexPantsHotDenim3,11439,THnK5A7xGdsBLo8Pp,1
denim cutoffs,Black,False,1120,280,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; vacation,False,BottomsTexPantsHotDenim4,11440,SzPQyd6uxYRKWW8kY,1
denim painter's pants,Navy blue,False,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,BottomsTexPantsWideDenim0,4326,ceiiX7GP8z5jcbuTD,1
denim painter's pants,Light blue,False,1560,390,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,BottomsTexPantsWideDenim1,11441,HzSnkzELNBWK4yCPF,1
denim painter's pants,Blue,False,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,BottomsTexPantsWideDenim2,11442,RDTrkZNQcQfic5BjR,1
denim painter's pants,Black,False,1560,390,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; outdoorsy,False,BottomsTexPantsWideDenim3,11443,Hjej972wpF6ACEpwh,1
denim painter's pants,White,False,1560,390,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; outdoorsy,False,BottomsTexPantsWideDenim4,11444,fjFfcnuP6AspciSsy,1
denim pants,Blue,False,1120,280,Blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsNormalDenim0,2403,DpJvPcpkWgRqisKcL,1
denim pants,Light blue,False,1120,280,Light blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsNormalDenim1,4186,izYciEGnwPJ7Erg3p,1
denim pants,Navy blue,False,1120,280,Blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsNormalDenim2,4187,zSsve7gJc6zCaLnpW,1
denim pants,Black,False,1120,280,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,BottomsTexPantsNormalDenim3,4188,QgsJKasays7kidmWx,1
denim pants,White,False,1120,280,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday,False,BottomsTexPantsNormalDenim4,9011,sH4QKboThjrZCQN6w,1
denim skirt,Blue,False,1120,280,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxDenim0,4246,vfhfZyEpu3Mcf2wAy,1
denim skirt,Light blue,False,1120,280,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxDenim1,11430,498nbZBktiBQLfwKp,1
denim skirt,Navy blue,False,1120,280,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxDenim2,11431,KtBuYGSet8Encdqvy,1
denim skirt,Black,False,1120,280,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxDenim3,11432,2NZnFeDdBNbi8GZSj,1
denim skirt,White,False,1120,280,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxDenim4,11433,KSAGPGrfmWBy6pigt,1
dotted shorts,Black,False,980,245,Black,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; comfy; vacation,False,BottomsTexPantsHotDotgold0,4523,HuouSMhXorBsF2tf9,1
dotted shorts,Gray,False,980,245,Gray,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,party; comfy; vacation,False,BottomsTexPantsHotDotgold1,8915,Ps3tCz2qEf8e7K4Jq,1
down pants,Blue,False,1120,280,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexPantsNormalDown0,4256,FzsL6Xz7obxkJrytM,1
down pants,Black,False,1120,280,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Active,everyday; outdoorsy,False,BottomsTexPantsNormalDown1,11263,z233kJawJeJET3qa8,1
down pants,Red,False,1120,280,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexPantsNormalDown2,11264,y7GbDiW9p3uWGhmFE,1
down pants,White,False,1120,280,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Active,everyday; outdoorsy,False,BottomsTexPantsNormalDown3,11265,4LAK548pbxr8HzPnb,1
down pants,Green,False,1120,280,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexPantsNormalDown4,11266,ezyQsKqbiFkxN33yb,1
down pants,Yellow,False,1120,280,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexPantsNormalDown5,11267,ndGsiwDgZcpGP69rL,1
down pants,Orange,False,1120,280,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexPantsNormalDown6,11268,AMTdn9MsNLKpDEWx2,1
down pants,Lime,False,1120,280,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexPantsNormalDown7,11269,fu6ZGqKNMtZQyYzq7,1
down skirt,Blue,False,1040,260,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexSkirtBoxDown0,4266,3wL2E3cZSa4aRkHGz,1
down skirt,Black,False,1040,260,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexSkirtBoxDown1,11328,dBkF3Zf6oWLg3Gt4y,1
down skirt,Red,False,1040,260,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexSkirtBoxDown2,11329,QCezqDHXCah3TBZaz,1
down skirt,White,False,1040,260,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Active,everyday; outdoorsy,False,BottomsTexSkirtBoxDown3,11330,7X4aN5KCzFXWL8P9s,1
down skirt,Green,False,1040,260,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexSkirtBoxDown4,11331,Hx5JtwDLQhPrihaYM,1
down skirt,Yellow,False,1040,260,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexSkirtBoxDown5,11332,tvwaCKBZWKXPgnYk6,1
down skirt,Orange,False,1040,260,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexSkirtBoxDown6,11333,6oMwW9rekLGpZTvWq,1
down skirt,Lime,False,1040,260,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,False,BottomsTexSkirtBoxDown7,11334,KAqonXaQTynmzJpM6,1
draped skirt,Red,False,1820,455,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexSkirtLongDrape0,4505,yZoqHMZqpbCWxRupR,1
draped skirt,Green,False,1820,455,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexSkirtLongDrape1,11656,DM6hBScxAq4ebriqJ,1
draped skirt,Blue,False,1820,455,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexSkirtLongDrape2,11657,zNjaggXwY25wcX5dF,1
draped skirt,Gray,False,1820,455,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexSkirtLongDrape3,11658,7Cq9eFLxn57JAcrTo,1
draped skirt,Orange,False,1820,455,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexSkirtLongDrape4,11659,wd9z4LFNDH8LaF3JD,1
