Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
cycling cap,Black & blue,False,1100,275,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatCycle1,11668,nyyNBZsvn3jwbZ4Gd,True
cycling cap,Black & red,False,1100,275,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatCycle2,11669,TpW8PjjyqbTLYpSPi,True
cycling cap,Yellow & avocado,False,1100,275,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatCycle3,11670,r6hDFg37Hgnjd5vTd,True
cycling cap,Red & green,False,1100,275,Green,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatCycle4,11671,GFa3NnPb5qaci6X8N,True
cycling cap,Red,False,1100,275,Red,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatCycle5,11672,joTipBDN2YiPMpAe4,True
cycling cap,Lime & purple,False,1100,275,Purple,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatCycle6,11673,atXoAhZPftSWwfuNn,True
cycling cap,Blue & purple,False,1100,275,Pink,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,outdoorsy; sporty,HeadCap,True,CapHatCycle7,11674,Gqg3MTGrfcxQEzgDw,True
DAL cap,Blue,False,,1010,Blue,Yellow,1x1,,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,All Year,False,1.0.0,Simple,outdoorsy; sporty; vacation,HeadCap,True,CapHatDal0,12132,HmDxQzzqcLnkqBTAc,False
dandy hat,Camel,False,1100,275,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday,HeadCap,True,CapHatCasquette0,5333,2BeZbWe4SHpLpCYy3,True
dandy hat,Blue,False,1100,275,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday,HeadCap,True,CapHatCasquette1,11531,3wDCpqJQpzaj9CxYk,True
dandy hat,Green,False,1100,275,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday,HeadCap,True,CapHatCasquette2,11532,HbA8YckX9QtLbKrTp,True
dandy hat,Purple,False,1100,275,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday,HeadCap,True,CapHatCasquette3,11533,ETjNE3CojZXppAi7y,True
dandy hat,Gray,False,1100,275,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday,HeadCap,True,CapHatCasquette4,11534,wQ6Su5qGTyjJmy5g4,True
dandy hat,White,False,1100,275,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday,HeadCap,True,CapHatCasquette5,11535,4mb7j2hfguEA5wZ5k,True
dark cosmos crown,Dark red,True,,3360,Red,Red,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentCosmos3,5110,jx7LXntCK2GiwXTo7,False
dark lily crown,Dark red,True,,960,Red,Black,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentYuri3,5116,tQPbQCDeX6muarGM2,False
dark tulip crown,Dark red,True,,800,Red,Black,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentTulip3,5104,b4SfkEZZkMpc9qPDu,False
denim cap,Blue,False,770,192,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,HeadCap,True,CapHatDenim0,5256,eZgTWRWftQMBQQ7es,True
denim cap,Light blue,False,770,192,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,HeadCap,True,CapHatDenim1,11520,mavAuYBGHCsYFM2TX,True
denim cap,Black,False,770,192,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; outdoorsy; sporty,HeadCap,True,CapHatDenim2,11521,ceSm5pXs7zvDcNQN9,True
denim cap,White,False,770,192,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; outdoorsy; sporty,HeadCap,True,CapHatDenim3,11522,hPaLtTcNfhbbDvwDj,True
detective hat,Brown,False,2100,525,Brown,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,work,HeadCap,True,CapHatDetective0,5371,SXLWLFCCLsThXCtvb,True
detective hat,Gray,False,2100,525,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,work,HeadCap,True,CapHatDetective1,11819,hG3EBHxFL38zt2KaF,True
detective hat,Beige,False,2100,525,Beige,Beige,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,work,HeadCap,True,CapHatDetective2,11820,omkTsG5zKQggz5kh6,True
DJ cap,Blue,False,770,192,Blue,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; comfy; sporty,Headgear_HasBang,False,CapBangsHeadphone0,5682,m2A9G6oaXagTxdqBL,True
DJ cap,Pink,False,770,192,Pink,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; comfy; sporty,Headgear_HasBang,False,CapBangsHeadphone1,11536,nSjJxHePsoxyZkCBv,True
DJ cap,Orange,False,770,192,Orange,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; comfy; sporty,Headgear_HasBang,False,CapBangsHeadphone2,11537,5p3Q6mLEqr2CC7zRS,True
DJ cap,Black,False,770,192,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; comfy; sporty,Headgear_HasBang,False,CapBangsHeadphone3,11538,goCGnSxhi3dXDzWrb,True
do-rag,Yellow,False,560,140,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatTriangle0,5145,REoEqtTNsTJMRwEbK,True
do-rag,Blue,False,560,140,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatTriangle1,10744,Hit7pRscB5rzESY7p,True
do-rag,Red,False,560,140,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatTriangle2,10745,59YYmLu9PCXhnG7rQ,True
do-rag,Pink,False,560,140,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatTriangle3,10746,nHiB24TbQu6WZiKWt,True
do-rag,Black,False,560,140,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatTriangle4,10747,kMwprrwYCa7gHoxwd,True
do-rag,Purple,False,560,140,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatTriangle5,10748,2T2zrhHDbm9g7JPgL,True
do-rag,Green,False,560,140,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatTriangle6,10749,ZkS777yWnbeDvLwRs,True
do-rag,Beige,False,560,140,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatTriangle7,10750,4DbxvejJF4rG9XJN8,True
dotted shower cap,Pink,False,560,140,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,comfy,HeadCap,True,CapHatShowercap0,5298,8r6Dii3ZfTYyRTTjq,True
dotted shower cap,Blue,False,560,140,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,comfy,HeadCap,True,CapHatShowercap1,10825,EdHBGXayXrAsHKEBr,True
earth-egg shell,None,True,,800,Red,Yellow,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,True,CapHatEggground0,12439,h6ryjyiv5qwNZm9eB,False
egg party hat,None,True,,4800,Colorful,Colorful,1x1,,Crafting,,All Year,False,1.1.0a,Gorgeous,fairy tale; party; theatrical,HeadCap,True,CapHatEggparty0,12446,Bb3qhdGwvMtNwT5GZ,False
eggshell,White,False,560,140,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,fairy tale; party; theatrical,HeadCap,True,CapHatEggWhite,5642,TEiK2TDpJv6JHYgrp,True
elder mask,White,False,,1500,Beige,Black,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,goth; theatrical,HeadFace,True,CapMaskOkinaWhite,6035,bh3dK6zyGkdsDwhkr,False
elegant hat,Purple,False,2100,525,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadCap,True,CapHatElegant0,5351,f7zQnF4fRqSuATtXx,True
elegant hat,Green,False,2100,525,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadCap,True,CapHatElegant1,10888,QduKLLEmHAAHLo3C3,True
elegant hat,Red,False,2100,525,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadCap,True,CapHatElegant2,10889,GWEAhf57GwXo3boXZ,True
elegant hat,White,False,2100,525,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadCap,True,CapHatElegant3,10890,u4Sb2dKkCR7iMQxWC,True
elegant hat,Black,False,2100,525,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadCap,True,CapHatElegant4,10891,mjttiaNjDvBNuTRZk,True
explorer's hat,Camel,False,1040,260,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,HeadCap,True,CapHatExpedition0,5136,Ja3vyxddBABXJdnyQ,True
explorer's hat,Avocado,False,1040,260,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,HeadCap,True,CapHatExpedition1,11809,Ydh2XcTMXEErnPn5x,True
explorer's hat,Beige,False,1040,260,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; work,HeadCap,True,CapHatExpedition2,11810,u2tGd3cFjEEuDmKPy,True
explorer's hat,Blue,False,1040,260,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,HeadCap,True,CapHatExpedition3,11811,TyiG26o9CgAF2h8LA,True
fairy-tale hood,Red,False,1560,390,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; theatrical,Headgear_HasBang,False,CapBangsCowl0,5323,p3AtA6bS7YcZLq3Qw,True
fairy-tale hood,Pink,False,1560,390,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; theatrical,Headgear_HasBang,False,CapBangsCowl1,11836,sR9v8xTFNRtNbKmG5,True
fairy-tale hood,Yellow,False,1560,390,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; theatrical,Headgear_HasBang,False,CapBangsCowl2,11837,Wx5B35p2xXLd5mPnC,True
fairy-tale hood,Green,False,1560,390,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; theatrical,Headgear_HasBang,False,CapBangsCowl3,11838,s27b2n9G7LNTDLeCh,True
fairy-tale hood,Blue,False,1560,390,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; theatrical,Headgear_HasBang,False,CapBangsCowl4,11839,f6NNsRJYLfGSDpmNC,True
fairy-tale hood,Light blue,False,1560,390,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; theatrical,Headgear_HasBang,False,CapBangsCowl5,11840,zDirv3XciaScThq7G,True
