Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
tropical hat,Pink,False,700,175,Pink,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,True,CapHatOutdoorpine4,12111,uumdb44ZbxgskiAbQ,True
tubeteika,Red,False,,500,Red,Brown,1x1,,Gulliver,,All Year,False,1.0.0,Gorgeous,everyday; formal,HeadCap,True,CapHatUzbek0,10913,QFGyvXwscrvo5e89i,False
tubeteika,Blue,False,,500,Light blue,Blue,1x1,,Gulliver,,All Year,False,1.0.0,Gorgeous,everyday; formal,HeadCap,True,CapHatUzbek1,12030,DN8N7BZPCEFKTDnr8,False
tubeteika,Camel,False,,500,Orange,Brown,1x1,,Gulliver,,All Year,False,1.0.0,Gorgeous,everyday; formal,HeadCap,True,CapHatUzbek2,12031,A9ngwk6oXJE8XaaJE,False
tubeteika,Purple,False,,500,Purple,Pink,1x1,,Gulliver,,All Year,False,1.0.0,Gorgeous,everyday; formal,HeadCap,True,CapHatUzbek3,12032,Sa9vDNBf9ocfTGG3u,False
tulip crown,Colorful,True,,400,Red,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentTulip1,5102,boCfvbAPGLLbHxadk,False
tulip hat,Orange,False,630,157,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,outdoorsy; comfy,HeadCap,True,CapHatTulip0,5293,2atryTheqj4uK8rjW,True
tulip hat,Brown,False,630,157,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,outdoorsy; comfy,HeadCap,True,CapHatTulip1,11834,ycT7cnbbqh4N5XsrJ,True
tulip hat,Camel,False,630,157,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy,HeadCap,True,CapHatTulip2,11835,PvPMhvS3sWaWYG4DX,True
turban,Purple,False,,800,White,Purple,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_NoEar,False,CapHelmetTurban0,5434,jLqvgtKncu6AqkAXw,False
turban,Blue,False,,800,White,Light blue,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_NoEar,False,CapHelmetTurban1,11863,csnWeqARQSaAPZvMP,False
turban,Pink,False,,800,White,Pink,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_NoEar,False,CapHelmetTurban2,11864,9Ge7K5fRmCEB9mfed,False
turban,Yellow,False,,800,White,Yellow,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_NoEar,False,CapHelmetTurban3,11865,NN79zprnvwsTRJHyC,False
tweed cap,Brown,False,1100,275,Brown,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; outdoorsy,HeadCap,True,CapHatTweed0,9769,sxk5X5gG96rfuDTFn,True
tweed cap,Blue,False,1100,275,Blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy,HeadCap,True,CapHatTweed1,11983,kbCkjCj5kJ7WLR29a,True
tweed cap,Green,False,1100,275,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; outdoorsy,HeadCap,True,CapHatTweed2,11984,kYQH5dhveFPmxHfWx,True
veil,Blue,False,,800,Light blue,Yellow,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,False,CapFullfaceVeil0,5684,aMMRZzuDjMAw2tvJa,False
veil,Purple,False,,800,Purple,Yellow,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,False,CapFullfaceVeil1,11881,uBW729W6LrWC2FLce,False
veil,Pink,False,,800,Red,Yellow,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,False,CapFullfaceVeil2,11882,peNBBPLzRX8veChtN,False
veil,Yellow,False,,800,Yellow,Yellow,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; party; theatrical,HeadFullFace,False,CapFullfaceVeil3,11883,EpofotkFGiHMcHaBK,False
veiled gardening hat,Pink,False,560,140,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,False,CapCostumeFarm0,5669,47rrN4MCnmx3nJEEi,True
veiled gardening hat,Blue,False,560,140,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,False,CapCostumeFarm1,11815,eyPdkLWRTMWEo2uR4,True
veiled gardening hat,Orange,False,560,140,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,False,CapCostumeFarm2,11816,CXXNSpGqw3on976he,True
veiled gardening hat,Green,False,560,140,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,False,CapCostumeFarm3,11817,Av5unqgGpFQcP8QCw,True
veiled gardening hat,Purple,False,560,140,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,Headgear_NoEarNoJaw,False,CapCostumeFarm4,11818,hgw8yGyxu5CSHmWrX,True
viking helmet,Gray,False,2100,525,Gray,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale,HeadCap,True,CapHatViking0,5266,537cx76ofDQmS26Ey,True
viking helmet,Brown,False,2100,525,Brown,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale,HeadCap,True,CapHatViking1,9739,Rv7n6ktcwehABWxT2,True
viking helmet,Blue,False,2100,525,Blue,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale,HeadCap,True,CapHatViking2,9740,ksgNzeQnhsKE53aCH,True
visual-punk wig,Hair Color,False,1400,350,Colorful,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cool,party; theatrical; work,Headgear_HasEar,False,CapWigVisual,5832,vht7uMem86b7xt6mH,True
water-egg shell,None,True,,800,Purple,Beige,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,True,CapHatEggfish0,12444,mN8qCCPvcMABTSDyg,False
watermelon hat,Red,False,980,245,Green,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,fairy tale; party; theatrical; vacation,HeadCap,True,CapHatWatermelon,5280,PSDsGq5y7TsLDnSu7,True
welding mask,Red,False,1040,260,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,goth; work,HeadFace,False,CapMaskWelderRed,5381,jo3TyHC3dXYa2Zy4g,True
wide-brim straw hat,Black,False,1320,330,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,party; vacation,HeadCap,True,CapHatStraw0,5297,D5JmMjreRDuvczTA7,True
wide-brim straw hat,Beige,False,1320,330,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,party; vacation,HeadCap,True,CapHatStraw1,10886,Mjdf6SwHRZ8eieKFw,True
wide-brim straw hat,White,False,1320,330,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,party; vacation,HeadCap,True,CapHatStraw2,10887,zro4j3P3J4PyP2Ad6,True
windflower crown,Colorful,True,,480,Colorful,Colorful,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentAnemone1,5099,ozmWzY5uiHT5KjnJv,False
wizard's cap,Blue,False,880,220,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; party,HeadCap,True,CapHatWizard0,5336,Wz4cvdNMErcHzjuYG,True
wizard's cap,Purple,False,880,220,Purple,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; party,HeadCap,True,CapHatWizard1,11848,v83KqYfJjaJ8BkEsu,True
wood-egg shell,None,True,,800,Orange,Brown,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,True,CapHatEggforest0,12442,dRt2qDxRs35EkEoPP,False
wrestling mask,Red,False,1120,280,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeWrestling0,5368,dkzs77y5MAGaGYD6J,True
wrestling mask,Blue,False,1120,280,Blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeWrestling1,11829,GtdanqkhqvXwFfDuM,True
wrestling mask,Green,False,1120,280,Green,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeWrestling2,11830,i5GhcXXkWHgenBYAz,True
wrestling mask,Pink,False,1120,280,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeWrestling3,11831,Tdv8RPmzv4kmoZS3N,True
wrestling mask,Black,False,1120,280,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeWrestling4,11832,MJfPeiLwjdKRRAMuh,True
wrestling mask,Yellow,False,1120,280,Yellow,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; theatrical; work,Headgear_NoEarNoJaw,False,CapCostumeWrestling5,11833,qFHhMPcZHg8v3pha6,True
zap helmet,Pink,False,1600,400,Pink,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfaceHero0,5423,XFzN8mBnHyocBiPPB,True
zap helmet,Blue,False,1600,400,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfaceHero1,11800,jXuhstWBsfhdjA6xZ,True
zap helmet,Green,False,1600,400,Green,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfaceHero2,11801,P2PLffHrzFct8w3fq,True
zap helmet,Red,False,1600,400,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfaceHero3,11802,4yKDqw7GEjCqk3Wue,True
zap helmet,Yellow,False,1600,400,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfaceHero4,11803,EdPZ9zQp885JvNb5d,True
zap helmet,Black,False,1600,400,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfaceHero5,11804,QSo84QtPf2Eu2DREQ,True
zap helmet,Silver,False,1600,400,Gray,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfaceHero6,11805,7unEQcZkgiQdq7gGS,True
zap helmet,White,False,1600,400,White,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,HeadFullFace,False,CapFullfaceHero7,11806,6gW3vjAKFNTdKto8t,True
zen hair clip,Red,False,4300,1075,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,formal; party,HeadHairOrnament_Left,True,CapOrnamentLTsumamizaiku0,8610,6uuujwuHdzMm9ttkc,True
zen hair clip,Aqua,False,4300,1075,Light blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,formal; party,HeadHairOrnament_Left,True,CapOrnamentLTsumamizaiku1,9753,NXBG3mwrurq4MrdHh,True
zen hair clip,Dark blue,False,4300,1075,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,formal; party,HeadHairOrnament_Left,True,CapOrnamentLTsumamizaiku2,9754,Xq8heq47Gnf29twia,True
zen hair clip,Golden yellow,False,4300,1075,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,formal; party,HeadHairOrnament_Left,True,CapOrnamentLTsumamizaiku3,9755,xHE27uf8BE7agxqmq,True
zen hair clip,Purple,False,4300,1075,Purple,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,formal; party,HeadHairOrnament_Left,True,CapOrnamentLTsumamizaiku4,9756,fi5XGqJDLHNR3Mphw,True
zen hair clip,Pink,False,4300,1075,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,formal; party,HeadHairOrnament_Left,True,CapOrnamentLTsumamizaiku5,9757,qpgAxNh3vFtBFBBTS,True
zen hair clip,Green,False,4300,1075,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,formal; party,HeadHairOrnament_Left,True,CapOrnamentLTsumamizaiku6,9758,ugwn64vSZgP9AhePJ,True
zen hair clip,Sky blue,False,4300,1075,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,formal; party,HeadHairOrnament_Left,True,CapOrnamentLTsumamizaiku7,9759,uaDNGEcundJnPA63c,True
