Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
jockey's helmet,Orange,False,1120,280,Orange,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey1,11621,XuwsforNTPsop2YTa,True
jockey's helmet,Green,False,1120,280,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey2,11622,SPkZaA6vtp9GyksEx,True
jockey's helmet,Yellow,False,1120,280,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey3,11623,qGcN4thDwgwHxSxGP,True
jockey's helmet,Blue,False,1120,280,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey4,11624,4vqFYJqsEBAjCfdQQ,True
jockey's helmet,Red,False,1120,280,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey5,11625,6HEnKgG2N9jQoDN5H,True
jockey's helmet,Black,False,1120,280,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey6,11626,AmHMPAJ2qJotdbuiA,True
jockey's helmet,White,False,1120,280,White,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey7,11627,6MbsXdjSnfoQzc39M,True
kaffiyeh,White,False,,800,White,Black,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_NoEar,False,CapHelmetKandula0,6052,BEAno4ew9FkKMfWwk,False
kaffiyeh,Red,False,,800,Red,Black,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_NoEar,False,CapHelmetKandula1,9747,eT6PXofnHskXrh9Ld,False
kaffiyeh,Black,False,,800,Gray,Black,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_NoEar,False,CapHelmetKandula2,9748,CLcMcBfgd6QoEYYCi,False
kappa cap,Green,False,980,245,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,False,CapCostumeKappa0,5331,zo2gb6sjpYjpkd6W8,True
kappa cap,Pink,False,980,245,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,False,CapCostumeKappa1,11696,FfTJH6jJ3QwpY8ZsX,True
kiwi hat,Green,False,770,192,Brown,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatKiwi,5276,vvPendWMdGWCSNvNw,True
knight's helmet,Gray,True,,3750,Gray,Gray,1x1,,Crafting,,All Year,False,1.0.0,Cool,fairy tale; goth,HeadFullFace,False,CapFullfaceKnightIron,5334,ChakqZJq8igZjNDcH,False
knit cap with earflaps,Beige,False,1000,250,Beige,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit0,5370,RzwgjozkxRLE9GEyk,True
knit cap with earflaps,Blue,False,1000,250,Blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit1,10944,AWfqpyaXXNkjTrDRu,True
knit cap with earflaps,Pink,False,1000,250,Pink,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit2,10945,wRH25f3yhqqmvTqcC,True
knit cap with earflaps,Green,False,1000,250,Green,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit3,10946,qiEhhb3haazYea64f,True
knit cap with earflaps,Ruby red,False,1000,250,Red,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit4,10947,bXKhWsH9bw8dQmZ7z,True
knit cap with earflaps,Moss green,False,1000,250,Green,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit5,10948,8QmQoKrircphQa33a,True
knit cap with earflaps,Gray,False,1000,250,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit6,10949,F3qyTm7oAHPfLcvEC,True
knit hat,Black,False,560,140,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap0,5146,r4pSeABL8qCqDhJJE,True
knit hat,White,False,560,140,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap1,6880,puALkP9K5hCSFy95L,True
knit hat,Gray,False,560,140,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap2,6881,iCgkEpcFSWEmJGemk,True
knit hat,Ochre,False,560,140,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap3,6882,fJq4a2fGCePziMeEB,True
knit hat,Red,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap4,11731,wphjM65y7bFkauqKs,True
knit hat,Blue,False,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap5,11732,8aKNtZT3ST39Fg4A5,True
knit hat,Green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap6,11733,5dgwDfqZq9SP4kpD2,True
knit hat,Pink,False,560,140,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap7,11734,SaqCM6GsWHfhuDgHR,True
Labelle cap,Twilight,False,2400,600,Purple,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap0,9880,ztboDBEmkeSqzkZyf,True
Labelle cap,Midnight,False,2400,600,Black,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap1,11746,7p2osKzqpSv8TSz5D,True
Labelle cap,Passion,False,2400,600,Red,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap2,11747,5oGF5aQ5C4hJfqRm2,True
Labelle cap,Ocean,False,2400,600,Blue,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap3,11748,RqpPoEjZ9jMYHcWZP,True
Labelle cap,Sunset,False,2400,600,Yellow,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap4,11749,7ofiXbFhJzfzaiTn6,True
Labelle cap,Love,False,2400,600,Pink,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap5,11750,fp3vkAthEFWPXhx6i,True
Labelle hat,Twilight,False,2500,625,Purple,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat0,9881,wGQfizPwiTjbeNxDs,True
Labelle hat,Midnight,False,2500,625,Black,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat1,11751,dkk6nawDAJhEtQHWv,True
Labelle hat,Passion,False,2500,625,Red,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat2,11752,ZasJY8MyebqqXFqKW,True
Labelle hat,Ocean,False,2500,625,Blue,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat3,11753,KGGqRzqpiddo5Czxw,True
Labelle hat,Sunset,False,2500,625,Yellow,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat4,11754,5fq7piPdz5rGNgBaP,True
Labelle hat,Love,False,2500,625,Pink,Black,1x1,,Labelle,,All Year,False,1.0.0,Gorgeous,everyday; formal; party; theatrical,HeadCap,True,CapHatKatehat5,11755,PN3nhWn3rXBGdJomB,True
leaf mask,Green,True,,200,Green,Green,1x1,,Crafting,,All Year,False,1.0.0,Cute,goth; outdoorsy,HeadFace,True,CapMaskLeaf0,7291,SzZ9pCgSNQz4P2PRn,False
leaf-egg shell,None,True,,800,Green,Green,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,True,CapHatEggleaf0,12441,nwNuAognQtrTGfTWn,False
lettered cap,Red,False,560,140,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,everyday; outdoorsy; sporty,HeadCap,True,CapHatLogocap0,9866,7Q3wGGajkfDjfzhJz,True
lettered cap,Beige,False,560,140,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,everyday; outdoorsy; sporty,HeadCap,True,CapHatLogocap1,12043,txEA3gtDENsLPjSLu,True
lettered cap,Olive,False,560,140,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy; sporty,HeadCap,True,CapHatLogocap2,12044,QSrmauRxdvykwxfZf,True
lily crown,Colorful,True,,480,Red,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentYuri1,5114,oyd8dzDWXoCeq6d3P,False
lovely cosmos crown,Colorful,True,,1120,Pink,Orange,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentCosmos2,5109,JpEmegx5ChztAdbnv,False
mage's hat,Black,False,3440,860,Black,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth,HeadCap,True,CapHatWitch0,5245,xC42tzk6SK3sN9RoG,True
mage's hat,Blue,False,3440,860,Blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth,HeadCap,True,CapHatWitch1,11843,TxrHS9qwEk83iea7P,True
mage's hat,White,False,3440,860,White,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth,HeadCap,True,CapHatWitch2,11844,nN9u4Q77aHtudJxza,True
mage's hat,Red,False,3440,860,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth,HeadCap,True,CapHatWitch3,11845,v2iuwLr9rh2wfXpgC,True
matanpushi,Blue,False,880,220,Blue,Beige,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; formal,HeadCap,True,CapHatMatampushi0,10914,G4fspHfP6FzwQEqto,True
matanpushi,Brown,False,880,220,Brown,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; formal,HeadCap,True,CapHatMatampushi1,12033,ZoE3A7vJmf6fjas2d,True
matanpushi,Red,False,880,220,Red,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,everyday; formal,HeadCap,True,CapHatMatampushi2,12034,wLkeY9D82XAyLE3N9,True
matronly bun,Hair Color,False,1280,320,Colorful,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,theatrical,Headgear_HasEar,False,CapWigOnionhair,5691,2HsMdh23YHSqA4AhL,True
mesh cap,Purple,False,560,140,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap0,5128,ci33Hxg6BtfZ4KKY9,True
mesh cap,Red,False,560,140,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap1,11506,S878yxu4ziFfZiAYa,True
mesh cap,Pink,False,560,140,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap2,11507,ELafihA36MBWWb4HR,True
mesh cap,Green,False,560,140,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap3,11508,yDdLG4bLQnnATQQrh,True
mesh cap,Orange,False,560,140,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap4,11509,xtfgMAvaPXTMryc3N,True
mesh cap,Yellow,False,560,140,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap5,11510,X2thzp4pg5qBhJrYZ,True
mesh cap,Black,False,560,140,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,formal; party; theatrical; work,HeadCap,True,CapHatMeshcap6,11511,B75gGQnqmbvwFnY3r,True
