Name,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Version,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
Cranston's photo,Silver,Frame,,,False,True,1,,10,White,Red,1x1,High Friendship,1.0.0,BromideNpcNmlOst06_Remake_6_0,6_0,6614,XiyviA3BKWCQFPabH,False
Cranston's photo,Gold,Frame,,,False,True,1,,10,White,Red,1x1,High Friendship,1.0.0,BromideNpcNmlOst06_Remake_7_0,7_0,6614,299pgqzYPdpbS82wG,False
Croque's photo,Natural wood,Frame,,,False,True,1,,10,Orange,Red,1x1,High Friendship,1.0.0,BromideNpcNmlFlg17_Remake_0_0,0_0,6500,CjLqDbWnP4zGiQMW4,False
Croque's photo,Dark wood,Frame,,,False,True,1,,10,Orange,Red,1x1,High Friendship,1.0.0,BromideNpcNmlFlg17_Remake_1_0,1_0,6500,e3sfyNo6ZBng27X6A,False
Croque's photo,Pastel,Frame,,,False,True,1,,10,Orange,Red,1x1,High Friendship,1.0.0,BromideNpcNmlFlg17_Remake_2_0,2_0,6500,a4FdLaatLw6to3CSx,False
Croque's photo,White,Frame,,,False,True,1,,10,Orange,Red,1x1,High Friendship,1.0.0,BromideNpcNmlFlg17_Remake_3_0,3_0,6500,MRJ7XSfL8f7zJkm6q,False
Croque's photo,Pop,Frame,,,False,True,1,,10,Orange,Red,1x1,High Friendship,1.0.0,BromideNpcNmlFlg17_Remake_4_0,4_0,6500,eaAK7KFi7j8vinLzu,False
Croque's photo,Colorful,Frame,,,False,True,1,,10,Orange,Red,1x1,High Friendship,1.0.0,BromideNpcNmlFlg17_Remake_5_0,5_0,6500,Xt2YjNkFknYHpmmfB,False
Croque's photo,Silver,Frame,,,False,True,1,,10,Orange,Red,1x1,High Friendship,1.0.0,BromideNpcNmlFlg17_Remake_6_0,6_0,6500,KPfWhDF9QEk94RxT2,False
Croque's photo,Gold,Frame,,,False,True,1,,10,Orange,Red,1x1,High Friendship,1.0.0,BromideNpcNmlFlg17_Remake_7_0,7_0,6500,TyJaPYvcCGr29XbAP,False
Cube's photo,Natural wood,Frame,,,False,True,1,,10,Black,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlPgn02_Remake_0_0,0_0,6632,KmaKc9atf2bRQYXkr,False
Cube's photo,Dark wood,Frame,,,False,True,1,,10,Black,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlPgn02_Remake_1_0,1_0,6632,AzcGXpn4dL5jAowdQ,False
Cube's photo,Pastel,Frame,,,False,True,1,,10,Black,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlPgn02_Remake_2_0,2_0,6632,bFQ8AmKvEsBeEHJbL,False
Cube's photo,White,Frame,,,False,True,1,,10,Black,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlPgn02_Remake_3_0,3_0,6632,DWBzCkmaabFsA9NKr,False
Cube's photo,Pop,Frame,,,False,True,1,,10,Black,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlPgn02_Remake_4_0,4_0,6632,9vwrdBq5KHYdc6hF3,False
Cube's photo,Colorful,Frame,,,False,True,1,,10,Black,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlPgn02_Remake_5_0,5_0,6632,HSKiQnotzu8Ppn6wg,False
Cube's photo,Silver,Frame,,,False,True,1,,10,Black,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlPgn02_Remake_6_0,6_0,6632,LqwQtFPX9AuFxueDw,False
Cube's photo,Gold,Frame,,,False,True,1,,10,Black,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlPgn02_Remake_7_0,7_0,6632,y94W3vHGtdGtizso2,False
Curlos's photo,Natural wood,Frame,,,False,True,1,,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlShp08_Remake_0_0,0_0,6697,9ivgRcADfC7gBEFnh,False
Curlos's photo,Dark wood,Frame,,,False,True,1,,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlShp08_Remake_1_0,1_0,6697,hsE7GoZpMARkFyZJm,False
Curlos's photo,Pastel,Frame,,,False,True,1,,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlShp08_Remake_2_0,2_0,6697,3ymTCgXriBD5YvPLA,False
Curlos's photo,White,Frame,,,False,True,1,,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlShp08_Remake_3_0,3_0,6697,sMGtYh5XcKwsE2sdZ,False
Curlos's photo,Pop,Frame,,,False,True,1,,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlShp08_Remake_4_0,4_0,6697,bFAXWwZMkkb3m57GP,False
Curlos's photo,Colorful,Frame,,,False,True,1,,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlShp08_Remake_5_0,5_0,6697,XmmnRRary6brX76ji,False
Curlos's photo,Silver,Frame,,,False,True,1,,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlShp08_Remake_6_0,6_0,6697,PJSSSW8Jq5ACPiesy,False
Curlos's photo,Gold,Frame,,,False,True,1,,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlShp08_Remake_7_0,7_0,6697,bfKmQfDLkZ7gm54Le,False
Curly's photo,Natural wood,Frame,,,False,True,1,,10,Pink,Green,1x1,High Friendship,1.0.0,BromideNpcNmlPig00_Remake_0_0,0_0,6644,3JzkDEAJu5xAzbc7L,False
Curly's photo,Dark wood,Frame,,,False,True,1,,10,Pink,Green,1x1,High Friendship,1.0.0,BromideNpcNmlPig00_Remake_1_0,1_0,6644,22BMX4r2eDwexmac2,False
Curly's photo,Pastel,Frame,,,False,True,1,,10,Pink,Green,1x1,High Friendship,1.0.0,BromideNpcNmlPig00_Remake_2_0,2_0,6644,GhFqwQ5vFcLgnwK3J,False
Curly's photo,White,Frame,,,False,True,1,,10,Pink,Green,1x1,High Friendship,1.0.0,BromideNpcNmlPig00_Remake_3_0,3_0,6644,n9cGPGTARkrXeimZA,False
Curly's photo,Pop,Frame,,,False,True,1,,10,Pink,Green,1x1,High Friendship,1.0.0,BromideNpcNmlPig00_Remake_4_0,4_0,6644,qr25E5MbWdoNid2GT,False
Curly's photo,Colorful,Frame,,,False,True,1,,10,Pink,Green,1x1,High Friendship,1.0.0,BromideNpcNmlPig00_Remake_5_0,5_0,6644,RdFCgwDKGXYzneFZi,False
Curly's photo,Silver,Frame,,,False,True,1,,10,Pink,Green,1x1,High Friendship,1.0.0,BromideNpcNmlPig00_Remake_6_0,6_0,6644,nQDtJpnHdxBENWqSR,False
Curly's photo,Gold,Frame,,,False,True,1,,10,Pink,Green,1x1,High Friendship,1.0.0,BromideNpcNmlPig00_Remake_7_0,7_0,6644,g9TLsr8snfjsso3xC,False
Curt's photo,Natural wood,Frame,,,False,True,1,,10,Gray,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlBea02_Remake_0_0,0_0,6427,xPshZbWGceYiigiP4,False
Curt's photo,Dark wood,Frame,,,False,True,1,,10,Gray,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlBea02_Remake_1_0,1_0,6427,Wb2g5DPXkRRre9y5F,False
Curt's photo,Pastel,Frame,,,False,True,1,,10,Gray,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlBea02_Remake_2_0,2_0,6427,kzmqzXBctPy7LMgEg,False
Curt's photo,White,Frame,,,False,True,1,,10,Gray,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlBea02_Remake_3_0,3_0,6427,zde6KRfgojT8rtffG,False
Curt's photo,Pop,Frame,,,False,True,1,,10,Gray,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlBea02_Remake_4_0,4_0,6427,aHYEDkFKFaQ9FqDJ7,False
Curt's photo,Colorful,Frame,,,False,True,1,,10,Gray,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlBea02_Remake_5_0,5_0,6427,8ydKJavJhiL8MYh9A,False
Curt's photo,Silver,Frame,,,False,True,1,,10,Gray,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlBea02_Remake_6_0,6_0,6427,muvzbtbaFYfMaiuXn,False
Curt's photo,Gold,Frame,,,False,True,1,,10,Gray,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlBea02_Remake_7_0,7_0,6427,mzXgxgjX6osfWjSFp,False
Cyd's photo,Natural wood,Frame,,,False,True,1,,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlElp12_Remake_0_0,0_0,6997,AXq6zKAKPYGerJ8g8,False
Cyd's photo,Dark wood,Frame,,,False,True,1,,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlElp12_Remake_1_0,1_0,6997,RbAH5NvDX7H29DvhJ,False
Cyd's photo,Pastel,Frame,,,False,True,1,,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlElp12_Remake_2_0,2_0,6997,vbqMAusF3CeEruceu,False
Cyd's photo,White,Frame,,,False,True,1,,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlElp12_Remake_3_0,3_0,6997,7hD4K4akNjLCzgXYK,False
Cyd's photo,Pop,Frame,,,False,True,1,,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlElp12_Remake_4_0,4_0,6997,wchQ9jEwdQSLWYtmj,False
Cyd's photo,Colorful,Frame,,,False,True,1,,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlElp12_Remake_5_0,5_0,6997,e4AsbhHbfb2KjqRAS,False
Cyd's photo,Silver,Frame,,,False,True,1,,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlElp12_Remake_6_0,6_0,6997,wcxF2n8RCiF2ibPaR,False
Cyd's photo,Gold,Frame,,,False,True,1,,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlElp12_Remake_7_0,7_0,6997,hLBTeCwQitz8QRAwK,False
Cyrano's photo,Natural wood,Frame,,,False,True,1,,10,Orange,White,1x1,High Friendship,1.0.0,BromideNpcNmlAnt00_Remake_0_0,0_0,6426,xgTPMqhdFEpfX6w2L,False
Cyrano's photo,Dark wood,Frame,,,False,True,1,,10,Orange,White,1x1,High Friendship,1.0.0,BromideNpcNmlAnt00_Remake_1_0,1_0,6426,8he9jwRnMLCEX25FA,False
Cyrano's photo,Pastel,Frame,,,False,True,1,,10,Orange,White,1x1,High Friendship,1.0.0,BromideNpcNmlAnt00_Remake_2_0,2_0,6426,rSmMeuA46zhsJFjTN,False
Cyrano's photo,White,Frame,,,False,True,1,,10,Orange,White,1x1,High Friendship,1.0.0,BromideNpcNmlAnt00_Remake_3_0,3_0,6426,aNgpHBskPHbKNknNo,False
Cyrano's photo,Pop,Frame,,,False,True,1,,10,Orange,White,1x1,High Friendship,1.0.0,BromideNpcNmlAnt00_Remake_4_0,4_0,6426,hfK9SrXNjyRsRAidx,False
Cyrano's photo,Colorful,Frame,,,False,True,1,,10,Orange,White,1x1,High Friendship,1.0.0,BromideNpcNmlAnt00_Remake_5_0,5_0,6426,3Ym6ceS5XwaQveiFL,False
Cyrano's photo,Silver,Frame,,,False,True,1,,10,Orange,White,1x1,High Friendship,1.0.0,BromideNpcNmlAnt00_Remake_6_0,6_0,6426,NMTKKL3dzQp8mJXZB,False
Cyrano's photo,Gold,Frame,,,False,True,1,,10,Orange,White,1x1,High Friendship,1.0.0,BromideNpcNmlAnt00_Remake_7_0,7_0,6426,rwM3QL2hLtBuAobL8,False
Daisy's photo,Natural wood,Frame,,,False,True,1,,10,White,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDog07_Remake_0_0,0_0,6444,wvCE2WAjXDuf2zHxf,False
Daisy's photo,Dark wood,Frame,,,False,True,1,,10,White,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDog07_Remake_1_0,1_0,6444,PjuLy23qGGYoTjrh6,False
Daisy's photo,Pastel,Frame,,,False,True,1,,10,White,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDog07_Remake_2_0,2_0,6444,imAo94dk7YNbMS2Wf,False
Daisy's photo,White,Frame,,,False,True,1,,10,White,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDog07_Remake_3_0,3_0,6444,pzG4PFRkY7J634RHQ,False
Daisy's photo,Pop,Frame,,,False,True,1,,10,White,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDog07_Remake_4_0,4_0,6444,paAppYYKmCKgGZRt2,False
Daisy's photo,Colorful,Frame,,,False,True,1,,10,White,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDog07_Remake_5_0,5_0,6444,DEEyPx4seLup3YM2F,False
Daisy's photo,Silver,Frame,,,False,True,1,,10,White,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDog07_Remake_6_0,6_0,6444,mbtm7QhTWp7hNkDA8,False
Daisy's photo,Gold,Frame,,,False,True,1,,10,White,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDog07_Remake_7_0,7_0,6444,uCwhuvJv9ewPBAgQh,False
Deena's photo,Natural wood,Frame,,,False,True,1,,10,Brown,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDuk04_Remake_0_0,0_0,6458,isd7HarJQLDX5Wbgx,False
Deena's photo,Dark wood,Frame,,,False,True,1,,10,Brown,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDuk04_Remake_1_0,1_0,6458,2KgNxhNQmXuyanhEb,False
Deena's photo,Pastel,Frame,,,False,True,1,,10,Brown,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDuk04_Remake_2_0,2_0,6458,zwtDBmkkHk3nfW5oA,False
Deena's photo,White,Frame,,,False,True,1,,10,Brown,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDuk04_Remake_3_0,3_0,6458,YWrwBfRnqfZuDifCN,False
Deena's photo,Pop,Frame,,,False,True,1,,10,Brown,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDuk04_Remake_4_0,4_0,6458,vd7gwgSfm7ekJfBqq,False
Deena's photo,Colorful,Frame,,,False,True,1,,10,Brown,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDuk04_Remake_5_0,5_0,6458,4BjWrg7M5ownpQ66D,False
Deena's photo,Silver,Frame,,,False,True,1,,10,Brown,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDuk04_Remake_6_0,6_0,6458,E5apBmAZWgjwkDfu5,False
Deena's photo,Gold,Frame,,,False,True,1,,10,Brown,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlDuk04_Remake_7_0,7_0,6458,aKBodxRiRx3ong4kf,False
Deirdre's photo,Natural wood,Frame,,,False,True,1,,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer04_Remake_0_0,0_0,6430,E5kbbEkjtSGDgyrkR,False
Deirdre's photo,Dark wood,Frame,,,False,True,1,,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer04_Remake_1_0,1_0,6430,JQrKSzQ5bHERhStML,False
Deirdre's photo,Pastel,Frame,,,False,True,1,,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer04_Remake_2_0,2_0,6430,qJucKR6rnpHxyg5Fh,False
Deirdre's photo,White,Frame,,,False,True,1,,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer04_Remake_3_0,3_0,6430,iEkrCApJMLkyqQWaA,False
Deirdre's photo,Pop,Frame,,,False,True,1,,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer04_Remake_4_0,4_0,6430,fT8CdcZ6PhRfz9AWN,False
Deirdre's photo,Colorful,Frame,,,False,True,1,,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer04_Remake_5_0,5_0,6430,T9fNiyypt4gz69cS3,False
Deirdre's photo,Silver,Frame,,,False,True,1,,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer04_Remake_6_0,6_0,6430,MND9N3jPdzaRR2vd6,False
Deirdre's photo,Gold,Frame,,,False,True,1,,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer04_Remake_7_0,7_0,6430,rDQcjyiCPwv3EdP3B,False
Del's photo,Natural wood,Frame,,,False,True,1,,10,Black,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd04_Remake_0_0,0_0,6803,bgwwQWmgzBe6ZNbPP,False
Del's photo,Dark wood,Frame,,,False,True,1,,10,Black,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd04_Remake_1_0,1_0,6803,WrpsvP9ctonqKmuBs,False
Del's photo,Pastel,Frame,,,False,True,1,,10,Black,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd04_Remake_2_0,2_0,6803,mDxQJ5Ei3YDnHMEQe,False
Del's photo,White,Frame,,,False,True,1,,10,Black,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd04_Remake_3_0,3_0,6803,8sEnhKfJ6NQpWkBHP,False
Del's photo,Pop,Frame,,,False,True,1,,10,Black,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd04_Remake_4_0,4_0,6803,AFmeuYdpMaotZpuwM,False
Del's photo,Colorful,Frame,,,False,True,1,,10,Black,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd04_Remake_5_0,5_0,6803,edwwQLvKKmaZzcSNp,False
Del's photo,Silver,Frame,,,False,True,1,,10,Black,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd04_Remake_6_0,6_0,6803,8knkgzWbgy86EvpmB,False
Del's photo,Gold,Frame,,,False,True,1,,10,Black,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlCrd04_Remake_7_0,7_0,6803,oSXEiHWfAEGS86t7a,False
Deli's photo,Natural wood,Frame,,,False,True,1,,10,Beige,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlMnk08_Remake_0_0,0_0,6588,bbWPikJKZPuWMkG3W,False
Deli's photo,Dark wood,Frame,,,False,True,1,,10,Beige,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlMnk08_Remake_1_0,1_0,6588,wH8ZtHQw4CCxwNtA7,False
Deli's photo,Pastel,Frame,,,False,True,1,,10,Beige,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlMnk08_Remake_2_0,2_0,6588,XLnxM3Si6GM3zmLzp,False
Deli's photo,White,Frame,,,False,True,1,,10,Beige,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlMnk08_Remake_3_0,3_0,6588,25BTCfRBde3X9JkYW,False
Deli's photo,Pop,Frame,,,False,True,1,,10,Beige,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlMnk08_Remake_4_0,4_0,6588,xBjvPqbWwFiWwXbWe,False
Deli's photo,Colorful,Frame,,,False,True,1,,10,Beige,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlMnk08_Remake_5_0,5_0,6588,8B6pxf3zeYdP9v8wQ,False
Deli's photo,Silver,Frame,,,False,True,1,,10,Beige,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlMnk08_Remake_6_0,6_0,6588,FYWNKgCDyRqEozfuy,False
Deli's photo,Gold,Frame,,,False,True,1,,10,Beige,Brown,1x1,High Friendship,1.0.0,BromideNpcNmlMnk08_Remake_7_0,7_0,6588,G5aDZEpyztuyAsxCB,False
Derwin's photo,Natural wood,Frame,,,False,True,1,,10,Blue,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlDuk08_Remake_0_0,0_0,6463,MMnFmnkz2EdkaQYfn,False
Derwin's photo,Dark wood,Frame,,,False,True,1,,10,Blue,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlDuk08_Remake_1_0,1_0,6463,LgrSweABrZ978kFLN,False
Derwin's photo,Pastel,Frame,,,False,True,1,,10,Blue,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlDuk08_Remake_2_0,2_0,6463,CdtPMArA5auAuywcn,False
Derwin's photo,White,Frame,,,False,True,1,,10,Blue,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlDuk08_Remake_3_0,3_0,6463,u5a35GdGhxNLZLLqB,False
Derwin's photo,Pop,Frame,,,False,True,1,,10,Blue,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlDuk08_Remake_4_0,4_0,6463,4fCZ2zo2oz5kDY2QF,False
Derwin's photo,Colorful,Frame,,,False,True,1,,10,Blue,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlDuk08_Remake_5_0,5_0,6463,cZHfZeYmtDJkEyNkH,False
Derwin's photo,Silver,Frame,,,False,True,1,,10,Blue,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlDuk08_Remake_6_0,6_0,6463,Zp9zsau5354Xg4nkL,False
Derwin's photo,Gold,Frame,,,False,True,1,,10,Blue,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlDuk08_Remake_7_0,7_0,6463,uGERJ7xm4JL57kGcC,False
Diana's photo,Natural wood,Frame,,,False,True,1,,10,Pink,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlDer08_Remake_0_0,0_0,6434,NPdgDo3zdpXDgjJzM,False
Diana's photo,Dark wood,Frame,,,False,True,1,,10,Pink,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlDer08_Remake_1_0,1_0,6434,Hr44P8gaKwWaTa7rK,False
Diana's photo,Pastel,Frame,,,False,True,1,,10,Pink,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlDer08_Remake_2_0,2_0,6434,b4Sqj8BDbTnAWYuwN,False
Diana's photo,White,Frame,,,False,True,1,,10,Pink,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlDer08_Remake_3_0,3_0,6434,PgSR8bGnuxJi6ASBQ,False
Diana's photo,Pop,Frame,,,False,True,1,,10,Pink,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlDer08_Remake_4_0,4_0,6434,PakREeZKrYZKvELHJ,False
Diana's photo,Colorful,Frame,,,False,True,1,,10,Pink,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlDer08_Remake_5_0,5_0,6434,WjYrYLDET3igYywB8,False
Diana's photo,Silver,Frame,,,False,True,1,,10,Pink,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlDer08_Remake_6_0,6_0,6434,ojicu8Q5rL5b3FKaS,False
Diana's photo,Gold,Frame,,,False,True,1,,10,Pink,Purple,1x1,High Friendship,1.0.0,BromideNpcNmlDer08_Remake_7_0,7_0,6434,NirjLS8hRmder6ham,False
Diva's photo,Natural wood,Frame,,,False,True,1,,10,Purple,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlFlg18_Remake_0_0,0_0,6501,CucY6mcFEcvKz64d8,False
Diva's photo,Dark wood,Frame,,,False,True,1,,10,Purple,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlFlg18_Remake_1_0,1_0,6501,jrnYhmFMDbryRjDf9,False
Diva's photo,Pastel,Frame,,,False,True,1,,10,Purple,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlFlg18_Remake_2_0,2_0,6501,Xxcdaus47SqG7ervX,False
Diva's photo,White,Frame,,,False,True,1,,10,Purple,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlFlg18_Remake_3_0,3_0,6501,Xr8cDL23PKSmYsj6t,False
Diva's photo,Pop,Frame,,,False,True,1,,10,Purple,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlFlg18_Remake_4_0,4_0,6501,MuSodfW2E3M7kDvex,False
Diva's photo,Colorful,Frame,,,False,True,1,,10,Purple,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlFlg18_Remake_5_0,5_0,6501,jyECSFtNhW33LbFcp,False
Diva's photo,Silver,Frame,,,False,True,1,,10,Purple,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlFlg18_Remake_6_0,6_0,6501,Go3qm6B4DTQZ4zZ4q,False
Diva's photo,Gold,Frame,,,False,True,1,,10,Purple,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlFlg18_Remake_7_0,7_0,6501,EwGZsZBLN5CZdptzM,False
Dizzy's photo,Natural wood,Frame,,,False,True,1,,10,Gray,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlElp01_Remake_0_0,0_0,6474,45FJqWdtzKqDofwAm,False
Dizzy's photo,Dark wood,Frame,,,False,True,1,,10,Gray,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlElp01_Remake_1_0,1_0,6474,GsDWdKWmdtZBN8QmW,False
Dizzy's photo,Pastel,Frame,,,False,True,1,,10,Gray,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlElp01_Remake_2_0,2_0,6474,JagTR4G7ZRccztbL6,False
Dizzy's photo,White,Frame,,,False,True,1,,10,Gray,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlElp01_Remake_3_0,3_0,6474,AXAAEcQr8RzvN7yYE,False
Dizzy's photo,Pop,Frame,,,False,True,1,,10,Gray,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlElp01_Remake_4_0,4_0,6474,HRS2JtQYgkjA6iHRD,False
Dizzy's photo,Colorful,Frame,,,False,True,1,,10,Gray,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlElp01_Remake_5_0,5_0,6474,GojaqYrq5XzDopKP4,False
Dizzy's photo,Silver,Frame,,,False,True,1,,10,Gray,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlElp01_Remake_6_0,6_0,6474,kAs8R98xC9sYfvF7H,False
Dizzy's photo,Gold,Frame,,,False,True,1,,10,Gray,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlElp01_Remake_7_0,7_0,6474,XPrSAveXKrQJK99sJ,False
Dobie's photo,Natural wood,Frame,,,False,True,1,,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlWol04_Remake_0_0,0_0,6735,9p7whygq2M5pZZAsq,False
Dobie's photo,Dark wood,Frame,,,False,True,1,,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlWol04_Remake_1_0,1_0,6735,z8KJm8fwzsLwKfBjG,False
Dobie's photo,Pastel,Frame,,,False,True,1,,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlWol04_Remake_2_0,2_0,6735,in7Lii7qGFgxpvfFR,False
Dobie's photo,White,Frame,,,False,True,1,,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlWol04_Remake_3_0,3_0,6735,paEBgHokd3NJ7wEv7,False
Dobie's photo,Pop,Frame,,,False,True,1,,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlWol04_Remake_4_0,4_0,6735,PL4cxfRrCz4wJiJgS,False
Dobie's photo,Colorful,Frame,,,False,True,1,,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlWol04_Remake_5_0,5_0,6735,JhJkizqviqWbjsYso,False
Dobie's photo,Silver,Frame,,,False,True,1,,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlWol04_Remake_6_0,6_0,6735,CA6NRxxBJ7CzQSs4N,False
Dobie's photo,Gold,Frame,,,False,True,1,,10,Green,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlWol04_Remake_7_0,7_0,6735,BAYRvHzbqwMjcCYfG,False
Doc's photo,Natural wood,Frame,,,False,True,1,,10,Blue,Black,1x1,High Friendship,1.0.0,BromideNpcNmlRbt10_Remake_0_0,0_0,6673,a3TaWtDfFmegaPnx7,False
Doc's photo,Dark wood,Frame,,,False,True,1,,10,Blue,Black,1x1,High Friendship,1.0.0,BromideNpcNmlRbt10_Remake_1_0,1_0,6673,sRyNY6Gb5vGaKKrCn,False
Doc's photo,Pastel,Frame,,,False,True,1,,10,Blue,Black,1x1,High Friendship,1.0.0,BromideNpcNmlRbt10_Remake_2_0,2_0,6673,y5D8Z9AEZg5W4PDYx,False
